City,Address,Floor,Bathroom,Bedroom,Land,Road,Price,Face
Kathmandu,Jadibuti,3.5,4,8,1112.31,13,29500000,North
Kathmandu,Jarankhu,2.5,3,4,1095.2,10,16000000,South West
Kathmandu,Jarankhu,2.5,3,5,1369,12,25000000,South East
Lalitpur,Jawalakhel,3,4,5,1540.12,13,45000000,West
Lalitpur,Jawalakhel,3,5,6,1069.53125,14,39800000,South East
Kathmandu,Jaya Bageshwori,3,5,5,1369,18,38500000,North
Lalitpur,Jhamsikhel,3,4,5,1026.75,20,35000000,South
Lalitpur,Jhamsikhel,2.5,4,4,1026.75,20,40000000,South
Lalitpur,Jhamsikhel,3,5,6,1026.75,13,41000000,South East
Lalitpur,Jharuwarashi,2.5,3,4,1369,13,11500000,West
Lalitpur,Jharuwarashi,3,2,3,1647.078125,12,13000000,East
Lalitpur,Jharuwarashi,2,2,3,1625.68,12,13000000,West
Lalitpur,Jharuwarashi,2.5,2,3,1471.675,20,13000000,North West
Lalitpur,Jhulpakha,2.5,3,6,1882.375,14,26000000,North East
Kathmandu,Joranku,3,3,3,1197.875,10,15000000,South
Kathmandu,Jorpati,3,3,5,1369,13,29500000,West
Kathmandu,Jorpati,3,3,5,1026.75,13,18000000,West
Kathmandu,Jorpati,2.5,3,6,1454.5625,13,31500000,West
Kathmandu,Jorpati,2.5,4,6,1026.75,13,16500000,West
Kathmandu,Jorpati,2.1,2,3,2738,13,32000000,West
Kathmandu,Jorpati,3,2,3,752.95,13,16000000,West
Kathmandu,Jorpati,2.5,3,6,1540.125,13,35000000,West
Kathmandu,Jorpati,2.5,3,3,752.95,10,14300000,South
Kathmandu,Jorpati,2.5,3,3,752.95,12,14300000,South
Kathmandu,Jorpati,2.5,3,4,855.625,10,15200000,East
Kathmandu,Jorpati,3,3,9,1026.75,10,16500000,South West
Kathmandu,Jorpati,2,2,5,1197.875,13,20000000,East
Kathmandu,Jorpati,3,3,5,1197.875,12,21000000,South West
Kathmandu,Jorpati,3,3,4,2700,12,21500000,East
Kathmandu,Jorpati,3,3,4,1026.75,14,22500000,North West
Kathmandu,Jorpati,2.5,3,5,1095.2,10,23000000,South
Kathmandu,Jorpati,3,4,7,1369,10,23000000,East
Kathmandu,jorpati,2.5,3,6,1219.26,13,27000000,South East
Kathmandu,Jorpati,2,2,5,1796.8125,12,28500000,South
Kathmandu,Jorpati,3,3,8,1200,13,30000000,East
Kathmandu,Jyotinagar,3,5,6,1369,13,36000000,West
Kathmandu,Jyotinagar,2.5,3,4,855.62,10,14500000,East
Kathmandu,Jyotinagar,2.5,4,5,1069.53,13,22500000,East
Kathmandu,Jyotinagar,2.5,5,5,1540.125,13,26000000,South
Kathmandu,Jyotinagar,2.5,4,7,1369,14,35000000,South East
Kathmandu,Kadaghari,3,4,5,1437.45,13,35000000,West
Kathmandu,Kadaghari,3.5,3,6,1048.140625,13,19000000,South
Kathmandu,Kadaghari,2.5,4,6,1112.3125,13,21000000,West
Kathmandu,Kadaghari,3,3,6,1283.4375,13,21500000,East
Kathmandu,Kadaghari,2.5,4,6,1369,20,23500000,South East
Kathmandu,Kadaghari,2.5,3,5,1026.75,13,26000000,South West
Kathmandu,Kadaghari,2.5,3,6,1095.2,13,27000000,North
Kathmandu,Kadaghari,3,3,6,1197.875,13,27000000,North
Kathmandu,Kadaghari,3,3,6,1369,13,29500000,South
Kathmandu,Kadaghari,3.5,4,6,1197.875,13,36000000,South East
Kathmandu,Kageshwori Manohara,3,4,6,1197.875,13,26000000,West
Kathmandu,Kageshwori Manohara,2.5,4,6,1711.25,13,29000000,West
Kathmandu,Kageshwori Manohara,3,3,4,705.890625,10,12500000,East
Kathmandu,Kageshwori Manohara,2.5,3,6,1026.75,10,15000000,North
Kathmandu,Kageshwori Manohara,3,3,6,1048.140625,13,18500000,South West
Kathmandu,Kageshwori Manohara,2.5,3,6,1197.875,20,24000000,East
Kathmandu,Kageshwori Manohara,3,3,5,1026.75,13,25500000,West
Kathmandu,Kageshwori Manohara,3,3,6,1369,13,26500000,East
Kathmandu,Kageshwori Manohara,2.5,3,6,1197.87,13,27000000,North
Kathmandu,Kalanki,3,3,3,2053.5,13,42500000,West
Kathmandu,Kalanki,3,4,5,1197.875,13,27000000,West
Kathmandu,Kalanki,2.5,4,4,2738,13,45000000,West
Kathmandu,Kalanki,2.5,4,5,1369,13,33000000,West
Kathmandu,Kalanki,2.5,4,6,1523.0125,13,19000000,West
Kathmandu,Kalanki,2.5,4,5,1437.45,13,27500000,West
Kathmandu,Kalanki,2.5,5,6,1882.37,16,12000000,North
Kathmandu,Kalanki,2.5,3,4,1369,10,17000000,North West
Kathmandu,Kalanki,2.5,3,5,1026.75,10,23000000,South
Kathmandu,Kalanki,2,4,5,1437.45,20,25500000,North East
Kathmandu,Kalanki,3.5,4,7,1711.25,15.12944333,27500000,West
Kathmandu,Kalanki,2.5,4,5,1403.225,10,29000000,South
Kathmandu,Kalanki,2.5,3,5,1925.15,13,33000000,North
Kathmandu,Kalanki,3,4,7,2139.0625,14,38000000,East
Kathmandu,Kalanki,3,5,4,1437.45,13,38500000,North
Kathmandu,Kalanki,3,4,6,1347.609375,12,45000000,North East
Kathmandu,Kalimati,2.5,4,9,1967.9375,13,75000000,West
Kathmandu,Kalimati,3,3,6,2053.5,13,57500000,West
Kathmandu,Kapan,3,5,4,3080.25,13,52500000,West
Kathmandu,Kapan,3,2,5,1197.875,13,25500000,West
Kathmandu,Kapan,3,3,7,1026.75,13,24000000,West
Kathmandu,Kapan,3,3,6,1711.25,13,26300000,West
Kathmandu,Kapan,3,5,6,1711.25,13,36000000,West
Kathmandu,Kapan,2.5,4,5,1026.75,13,17000000,West
Kathmandu,Kapan,2.5,3,5,1026.75,13,22000000,West
Kathmandu,Kapan,3,3,3,1026.75,10,12500000,North
Kathmandu,Kapan,2.5,3,4,684.5,12,12500000,South West
Kathmandu,Kapan,3,2,2,1197.875,12,14000000,East
Kathmandu,Kapan,2.5,2,3,1095.2,13,14000000,East
Kathmandu,Kapan,3,5,4,1026.75,16,17000000,West
Kathmandu,Kapan,3,3,6,1625.6875,13,18000000,South
Kathmandu,Kapan,3,5,5,1197.875,13,18200000,East
Kathmandu,Kapan,3,3,8,1540.12,13,20000000,South East
Kathmandu,Kapan,3,5,6,1711.25,14,22000000,East
Kathmandu,Kapan,2.5,3,5,1197.875,10,23500000,South East
Kathmandu,Kapan,3,5,5,1796.8125,13,23500000,South West
Kathmandu,Kapan,2.5,5,6,1129.425,12,24000000,West
Kathmandu,Kapan,2,3,5,1283.4375,13,24000000,East
Kathmandu,Kapan,3.5,4,7,1197.875,13,24000000,West
Kathmandu,Kapan,2.5,5,7,1540.125,12,25000000,North East
Kathmandu,Kapan,3,5,6,1369,14,26000000,East
Kathmandu,Kapan,2,3,4,1369,14,26000000,North East
Kathmandu,Kapan,2,2,2,1625.68,10,26000000,North
Kathmandu,Kapan,2.5,3,5,1369,10,26500000,East
Kathmandu,Kapan,2.5,5,5,1437.45,13,26500000,East
Kathmandu,Kapan,2.5,5,5,1369,13,27000000,East
Kathmandu,Kapan,2.5,3,6,1540.125,13,27200000,East
Kathmandu,Kapan,2.5,2,5,1197.875,11,27500000,East
Kathmandu,Kapan,3,5,6,1369,16,27500000,East
Kathmandu,Kapan,3,3,6,1390.390625,13,28000000,North
Kathmandu,Kapan,2.5,4,7,1369,13,28000000,East
Kathmandu,Kapan,2,3,4,1796.8125,14,28000000,South East
Kathmandu,Kapan,3,1,1,1369,10,29000000,South East
Kathmandu,Kapan,3,3,7,1732.640625,13,29500000,South
Kathmandu,Kapan,2.5,1,1,1471.675,15,30000000,South East
Kathmandu,Kapan,3.5,3,8,1369,12,31000000,North
Kathmandu,Kapan,2.5,4,5,1625.6875,12,31000000,West
Kathmandu,Kapan,2.5,4,5,1369,13,32000000,South East
Kathmandu,Kapan,3,3,6,1813.925,13,32500000,South East
Kathmandu,Kapan,3,3,6,1540.125,13,33000000,East
Kathmandu,Kapan,2.5,1,5,1403.225,13,35500000,West
Kathmandu,Kapan,3.5,5,6,1711.25,13,36000000,North
Kathmandu,Kapan,3.5,4,7,2087.725,20,37000000,East
Kathmandu,Kapan,3.5,3,6,1095.2,12,39000000,East
Kathmandu,Kapan,2,5,5,2053.5,20,40000000,East
Kathmandu,Kapan,3.5,1,1,2053.5,20,41000000,East
Kathmandu,Kapan,3.5,4,6,1540.125,20,42000000,South West
Kathmandu,Kapan,2.5,4,6,2053.5,14,50000000,East
Kathmandu,Kapan,2.5,5,5,3080.25,20,52500000,South East
Kathmandu,Kapan,2.5,5,5,3080.25,20,52500000,South West
Lalitpur,Karyabinayak,3,4,3,1026.75,13,35000000,West
Lalitpur,Karyabinayak,2.5,4,3,1026.75,20,35000000,South
Kathmandu,Kathmandu,2.5,2,4,727.28,16,17000000,West
Kathmandu,Kathmandu,2.5,4,3,1437.45,12,33000000,North
Bhaktapur,Katunje,3,4,5,1454.5625,13,32800000,West
Bhaktapur,Katunje,3,2,1,1369,13,23000000,West
Bhaktapur,Katunje,3,3,4,1026.75,20,20500000,South East
Bhaktapur,Katunje,2.5,4,5,2738,13,35000000,North
Bhaktapur,Kausaltar,3,4,5,2566.875,15,30000000,East
Bhaktapur,Kausaltar,3,4,6,1369,20,32500000,South
Bhaktapur,Kaushaltar,2.5,2,1,1026.75,13,22000000,West
Bhaktapur,Kaushaltar,3,3,6,1240.65,13,28000000,West
Kathmandu,Kavresthali,2,3,5,1454.5625,13,24000000,East
Lalitpur,Khadka tole,3,3,6,1026.75,13,20000000,West
Kathmandu,Khadka tole,3,4,5,1369,13,27500000,West
Kathmandu,Khadka tole,2.5,2,5,1026.75,20,14200000,North East
Kathmandu,Khadka tole,3,3,6,1711.25,13,27500000,West
Kathmandu,Khadka tole,2.5,3,2,1711.25,13,16500000,West
Kathmandu,Khadka tole,2.5,3,4,855.62,13,18000000,West
Lalitpur,Khadkatol,3,2,4,1112.3125,13,14800000,West
Kathmandu,Khahare,3,6,6,1796.8125,14,27000000,North West
Lalitpur,Kharibot,3.5,3,5,855.625,18,15000000,North East
Lalitpur,Kharibot,3.5,4,6,1026.75,10,30000000,North West
Kathmandu,Kharibot,3,6,7,1711.25,16,42500000,East
Lalitpur,Khumaltar,2.5,4,3,1026.75,13,24000000,West
Lalitpur,Khumaltar,3,3,4,1026.75,13,32500000,West
Lalitpur,Khumaltar,3,4,5,3422.5,13,70000000,West
Lalitpur,Khumaltar,3,4,3,1711.25,13,55000000,West
Lalitpur,Khumaltar,3,4,5,1540.125,13,46000000,West
Lalitpur,Khumaltar,3,4,4,1369,13,39000000,West
Lalitpur,Khumaltar,3,4,6,1540.125,13,40000000,West
Lalitpur,Khumaltar,3,4,3,1711.25,13,55000000,West
Lalitpur,Khumaltar,2.5,4,8,1540.12,13,32000000,West
Lalitpur,Khumaltar,3.5,5,8,2310.18,10,17500000,East
Lalitpur,Khumaltar,3,5,6,1369,14,19500000,South
Lalitpur,Khumaltar,2.5,3,3,1048.14,12,21500000,South
Lalitpur,Khumaltar,3.5,4,4,1326.21875,10,23000000,North East
Lalitpur,Khumaltar,2.5,4,3,1095.2,13,36500000,East
Lalitpur,Khumaltar,2.5,4,3,1155.09,13,36500000,East
Lalitpur,Khumaltar,2.5,4,4,1437.45,14,39000000,South
Lalitpur,Khumaltar,2.5,4,4,1437.45,16,39000000,East
Lalitpur,Khumaltar,2.5,4,7,1779.7,18,42500000,West
Lalitpur,Khumaltar,2.5,4,6,1437.45,20,42500000,East
Lalitpur,Khumaltar,2.5,3,3,3080.25,20,50000000,South
Lalitpur,Khumaltar,3,4,3,1711.25,13,55000000,South
Lalitpur,Khumaltar,3,5,5,3080.25,13,58500000,East
Kathmandu,Khusibu,2.5,3,5,1133.7,13,30000000,West
Kathmandu,Khusibu,2.5,3,6,752.95,13,22500000,South
Kathmandu,Khusibu,2.5,3,5,1060.975,15,34000000,East
Kathmandu,Khusibu,3.5,7,7,1437.45,20,41000000,East
Kathmandu,Khusibu,2.5,2,3,2053.5,13,47500000,West
Kathmandu,Kirtipur,2.5,3,4,1711.25,13,30000000,West
Kathmandu,Kirtipur,3,4,4,1403.225,13,27000000,West
Kathmandu,Kirtipur,3,4,4,2053.5,13,25000000,West
Kathmandu,Kirtipur,2.5,4,3,1026.75,13,28700000,West
Kathmandu,Kirtipur,3,4,5,2086.356,13,35000000,West
Kathmandu,Kirtipur,3,4,5,1715.4939,13,31500000,West
Kathmandu,Kirtipur,3,4,5,2429.975,13,40000000,West
Kathmandu,Kirtipur,3,3,5,1369,13,25000000,West
Kathmandu,Kirtipur,2,4,5,2566.87,20,57000000,East
Kathmandu,Kirtipur,2.5,3,3,1026.75,13,18000000,West
Kathmandu,Kirtipur,2.5,2,3,941.1875,13,15000000,West
Kathmandu,Kirtipur,3,3,6,1283.4375,12,17000000,South East
Kathmandu,Kirtipur,2,4,4,2053.5,20,18000000,South East
Kathmandu,Kirtipur,2.5,4,4,2053.5,20,18000000,South East
Kathmandu,Koteshwor,3.5,3,8,855.625,13,24500000,West
Kathmandu,Koteshwor,3,3,6,1369,15,30000000,North
Kathmandu,Koteshwor,3,4,6,1711.25,13,38000000,West
Kathmandu,Koteshwor,3.5,4,1,1026.75,10,41500000,East
Kathmandu,Koteshwor,3.5,4,5,2738,10,48000000,East
Kathmandu,Koteshwor,3.5,4,7,3148.7,20,60000000,South East
Kathmandu,Koteshwor,3.5,3,6,3148.7,16,65000000,South East
Kathmandu,Koteshwor,2.5,4,6,1454.56,13,42500000,West
Kathmandu,Kuleshwor,3,5,6,1368.99,13,50000000,West
Kathmandu,Kuleshwor,2.5,3,3,684.5,13,25000000,West
Kathmandu,Kumarigal,3,4,5,1026.75,14,23000000,West
Kathmandu,Kumarigal,3,4,8,1095.2,10.5,32000000,West
Lalitpur,Kumaripati,2,3,4,1197.875,13,22000000,West
Lalitpur,Kupandole,2.5,4,6,2464.2,13,67500000,North East
Lalitpur,Kupondole,3,3,6,2566.875,13,60000000,West
Lalitpur,Kupondole,3,3,6,2053.5,13,62000000,South
Lalitpur,Kupondole,2.5,4,6,1369,13,60000000,West
Lalitpur,Kusunti,2.5,2,4,1475.95,13,22000000,West
Lalitpur,Kusunti,3,4,7,2139.06,13,38500000,West
Lalitpur,Kusunti,3,4,4,1540.125,13,45000000,West
Lalitpur,Kusunti,2.5,5,8,2053.5,13,57000000,West
Lalitpur,Kusunti,2.5,5,7,1711.25,13,39000000,West
Lalitpur,Kusunti,3,4,4,522,13,39000000,West
Lalitpur,Kusunti,3,4,5,1711.25,13,39500000,West
Lalitpur,Kusunti,2.5,5,7,1369,13,46000000,West
Lalitpur,Kusunti,2.5,3,4,1026.75,13,23000000,East
Lalitpur,Kusunti,2.5,4,4,1060.975,15,23500000,North West
Lalitpur,Kusunti,2.5,4,5,1095.2,13,24000000,South
Lalitpur,Kusunti,2.5,3,4,1026.75,15,26500000,East
Lalitpur,Kusunti,2.5,3,5,1369,15,27000000,South
Lalitpur,Kusunti,2.5,4,4,1471.675,20,31000000,South East
Lalitpur,Kusunti,3,4,4,1925.15625,13,38500000,North West
Lalitpur,Kusunti,2.5,4,4,1779.7,13,39500000,East
Lalitpur,Kusunti,2.5,4,4,1437.45,11,40000000,West
Lalitpur,Kusunti,2,3,4,1882.375,13,40500000,North East
Lalitpur,Kusunti,2.5,4,4,1779.7,15,42500000,South West
Lalitpur,Lamatar,3,3,3,1026.75,13,14500000,West
Lalitpur,Lamatar,3,3,3,1026.75,13,16000000,West
Lalitpur,Lamatar,2.5,3,5,1026.75,13,13800000,West
Lalitpur,Lamatar,2.5,2,3,1369,20,15500000,West
Lalitpur,Lamatar,2.5,3,2,1197.87,13,17500000,South
Lalitpur,Lamatar,2.5,3,7,1369,13,21000000,West
Lalitpur,Lamatar,3,2,3,1197.875,13,19500000,West
Kathmandu,Lamathumki,2,3,5,1026.75,13,17000000,South
Kathmandu,Lamathumki,3.5,7,9,2310.18,13,38000000,East
Kathmandu,Lambagar,2.5,3,6,1369,11,26000000,South
Kathmandu,Lasuntar,2.5,3,4,1403.225,13,31000000,East
Kathmandu,Lazimpat,3,3,3,1582,20,17500000,South
Kathmandu,Lazimpat,2.5,2,4,752.95,10,22500000,South
Kathmandu,Lazimpat,3.5,6,4,1369,20,67500000,North
Kathmandu,Lazimpat,3,3,4,3251.375,13,71000000,West
Kathmandu,Lazimpat,2.5,3,5,1369,13,32500000,West
Bhaktapur,Liwali,2.5,2,3,2464.2,13,35000000,East
Bhaktapur,Lokanthali,3,3,8,1197.875,13,19000000,West
Bhaktapur,Lokanthali,3.5,4,8,1026.75,13,28000000,North
Bhaktapur,Lokanthali,3,3,6,2566.875,18,35000000,North East
Kathmandu,Lolang,3.5,3,6,787.175,12,15500000,West
Kathmandu,Lolang,2.5,3,8,1026.75,10,25500000,West
Lalitpur,Lubhu,3,3,4,1026.75,13,25000000,West
Lalitpur,Lubhu,2.5,4,5,1026.75,13,19500000,West
Lalitpur,Lubhu,3,3,5,1026.75,13,23500000,West
Lalitpur,Lubhu,2.5,3,4,1026.75,13,17000000,West
Lalitpur,Lubhu,3,4,3,1112.3125,11,11000000,South East
Lalitpur,Lubhu,2,3,4,1775.421875,13,14500000,South East
Lalitpur,Lubhu,2.5,2,5,752.95,13,17000000,North East
Lalitpur,Lubhu,2.5,2,6,752.95,13,17000000,North East
Lalitpur,Lubhu,2.5,3,5,1197.875,20,17000000,South
Lalitpur,Lubhu,2.5,3,5,1000,13,19000000,East
Lalitpur,Lubhu,2.5,4,5,1026.75,13,22000000,South
Lalitpur,Lubhu,2,6,6,1262.046875,20,23500000,South
Lalitpur,Lubhu,3,2,4,1711.25,13,27500000,West
Lalitpur,Lubhu,3.5,5,7,2053.5,16,55000000,North East
Kathmandu,Machhapokhari,3,5,8,1540.125,13,35000000,West
Kathmandu,Machhapokhari,3.5,4,9,1471.675,20,30000000,East
Kathmandu,Machhapokhari,3.5,4,9,1471.675,20,32500000,East
Kathmandu,Machhapokhari,3.5,4,6,2738,10.5,55000000,South East
Kathmandu,Machhegaun,2.5,4,5,2738,13,45000000,North East
Bhaktapur,Madhyapur Thimi,3,3,5,941.18,13,17200000,North East
Bhaktapur,Madhyapur Thimi,2.5,3,4,1026.75,12,22000000,East
Bhaktapur,Madhyapur Thimi,3,4,8,1710,13,39800000,East
Kathmandu,Mahadevsthan,2.5,3,6,1711.25,10,22000000,South
Kathmandu,Mahadevtar,2.5,3,5,1369,10,24000000,North
Lalitpur,Mahalaxmi,2.5,5,4,1026.75,13,22500000,West
Lalitpur,Mahalaxmi,3,3,4,1026.75,13,18000000,North
Lalitpur,Mahalaxmi,3,4,2,1283.4375,12,21500000,North
Lalitpur,Mahalaxmi,2.5,4,6,1197.875,13,26000000,South
Lalitpur,Mahalaxmi,3,4,5,1882.375,15,37500000,West
Lalitpur,Mahalaxmisthan,3,3,7,855.625,13,17000000,West
Lalitpur,Mahalaxmisthan,3,4,4,1369,13,26500000,North West
Kathmandu,Maharajgunj,3.5,4,5,2053.5,13,70000000,West
Kathmandu,Maharajgunj,3.5,5,5,3251.375,13,72500000,West
Kathmandu,Maharajgunj,3,3,5,3080.25,13,45000000,West
Kathmandu,Maharajgunj,2,2,4,1369,13,24000000,East
Kathmandu,Maharajgunj,2,2,4,1369,14,24000000,East
Kathmandu,Maharajgunj,2.5,5,7,2738,10,48000000,South
Kathmandu,Maharajgunj,3,6,7,2738,10,48000000,South
Kathmandu,Maharajgunj,2,3,4,2738,14,55000000,South East
Kathmandu,Maharajgunj,3,5,5,2738,15,56000000,South
Kathmandu,Maharajgunj,2,6,5,2481.3125,15,62500000,East
Kathmandu,Maharajgunj,2.5,5,8,2844.95,14,65000000,East
Kathmandu,Maharajgunj,3,6,5,2481.3125,15,65000000,East
Kathmandu,Maharajgunj,3,5,5,3080.25,20,67500000,South East
Kathmandu,Maharajgunj,3,5,5,3080.25,13,70000000,North
Kathmandu,Maijubahal,3.5,6,7,1711.25,20,47500000,West
Kathmandu,Maitidevi,3.5,5,9,1754.03,13,39000000,South West
Kathmandu,Makalbari,2,2,3,2738,13,33000000,West
Kathmandu,Makalbari,3,3,5,1454.5625,13,42500000,West
Kathmandu,Makalbari,2.5,4,4,2053.5,13,35000000,West
Kathmandu,Makalbari,2.5,3,3,1197.875,10,16000000,East
Kathmandu,Makalbari,3.5,5,6,752.95,12,17000000,North East
Kathmandu,Makalbari,2.5,3,5,1069.53125,12,18000000,East
Kathmandu,Makalbari,2.5,3,5,1026.75,13,19500000,West
Kathmandu,Makalbari,2.5,3,7,1475.953125,10,20000000,West
Kathmandu,Makalbari,3,3,8,1129.425,12,27500000,South East
Kathmandu,Makalbari,2.5,4,5,1369,10,28000000,South
Kathmandu,Malpot,2.5,4,5,2004.75,18,21000000,East
Kathmandu,Manabahadur Marga,2.5,4,3,1197.875,12,23000000,East
Kathmandu,Manabahadur Marga,2.5,5,5,1369,13,27000000,East
Kathmandu,Manabahadur Marga,2.5,4,5,1437.45,16,33000000,North East
Kathmandu,Manabahadur Marga,3.5,6,5,1369,20,35000000,West
Kathmandu,Manamaiju,2.5,4,4,3336.9375,13,60000000,West
Kathmandu,Manamaiju,3,3,4,855.625,10,13500000,East
Kathmandu,Manamaiju,2.5,2,5,1069.53,10,16000000,East
Kathmandu,Manamaiju,3,3,5,1026.75,14,17000000,West
Kathmandu,Manamaiju,2.5,3,6,1437.45,12,25000000,South West
Kathmandu,Manamaiju,3.5,4,7,1283.4375,14,25500000,East
Kathmandu,Manamaiju,3,4,8,1411.78125,16,26000000,South
Kathmandu,Manamaiju,3.5,6,8,1060.975,11,28000000,East
Kathmandu,Manamaiju,3.5,4,9,1369,12,38000000,South
Kathmandu,Manamaiju,3.5,3,4,3114.475,13,73500000,South East
Lalitpur,Manbhawan,2.5,3,6,1369,13,53500000,West
Kathmandu,Mandhikatar,3.5,5,4,2224.62,13,43500000,North West
Kathmandu,Mandhikatar,3,5,6,1711.25,13,39000000,West
Kathmandu,Mandhikatar,3,3,5,1540.125,13,35000000,West
Kathmandu,Mandikatar,3,5,5,1369,13,26400000,West
Kathmandu,Mandikatar,3,4,5,3080.25,13,35000000,West
Kathmandu,Mandikatar,3,3,6,3080.25,13,43000000,West
Kathmandu,Mandikatar,3,3,5,2053.5,13,49000000,West
Kathmandu,Mandikatar,2.5,2,4,877.01,20,17500000,West
Kathmandu,Mandikatar,3.5,4,4,1779.7,11,18000000,East
Kathmandu,Mandikatar,3,4,6,1112.3125,13,19900000,South East
Kathmandu,Mandikatar,3,4,4,1112.3125,15,20000000,East
Kathmandu,Mandikatar,2.5,5,5,1048.14,12,22000000,East
Kathmandu,Mandikatar,3,3,4,2139.0625,12,22500000,East
Kathmandu,Mandikatar,3,5,7,120,13,25000000,West
Kathmandu,Mandikatar,2.5,4,6,1060.975,13,26500000,West
Kathmandu,Mandikatar,2,3,6,1369,15,27500000,East
Kathmandu,Mandikatar,3,6,7,1369,13,27600000,East
Kathmandu,Mandikatar,3,3,6,1711.25,13,27800000,East
Kathmandu,Mandikatar,2.5,4,6,1711.25,13,28000000,East
Kathmandu,Mandikatar,3,6,8,1369,20,32500000,South East
Kathmandu,Mandikatar,2,4,5,1711.25,13,35000000,East
Kathmandu,Mandikatar,2.5,3,5,1668.46,13,40000000,West
Kathmandu,Mandikatar,2.5,3,4,1471.675,13,40000000,West
Kathmandu,Mandikatar,3.5,5,4,2121.95,13,46500000,North West
Kathmandu,Mandikatar,3,4,5,1668.46,13,40000000,West
Kathmandu,Mandikatar,3,2,3,2053.5,13,60000000,West
Kathmandu,Mandikatar,2.5,5,6,1711.25,13,52500000,West
Kathmandu,Mandikatar,2.5,4,4,2224.62,13,43500000,West
Kathmandu,Mandikhatar,2.5,5,4,2224.625,13,43500000,West
Kathmandu,Mandikhatar,3,4,5,2738,13,55000000,West
Kathmandu,Mandikhatar,3,3,7,1711.25,13,39500000,West
Kathmandu,Mandikhatar,2.5,5,7,1369,13,42000000,West
Kathmandu,Mandikhatar,3,4,6,1026.75,13,29500000,West
Kathmandu,Mandikhatar,2.5,3,6,1026.75,13,26000000,West
Lalitpur,Manjushree Marga,2,3,5,1369,13,27500000,South
Kathmandu,Matatirtha,2.5,2,5,1026.75,13,18500000,West
Kathmandu,Matatirtha,3,3,8,1711.25,13,20500000,West
Kathmandu,Matatirtha,3,6,5,1437.45,13,29000000,North West
Kathmandu,Megha City,3.5,5,5,1095.2,13,29900000,South East
Kathmandu,Mhaipi,3,4,4,1369,20,33000000,North
Kathmandu,Mid Baneshwor,2,4,7,2395.75,10,50000000,South East
Kathmandu,Mid Baneshwor,2.5,3,5,3422.5,13,85000000,West
Kathmandu,Minbhawan,3,4,4,1711.25,13,39000000,South West
Kathmandu,Muhanpokhari,2.5,4,5,3080.25,13,30000000,North
Kathmandu,Mulpani,3,2,5,855.625,13,17000000,West
Kathmandu,Mulpani,3,4,5,1026.75,13,18000000,West
Kathmandu,Mulpani,3.5,3,4,1026.75,13,16000000,West
Kathmandu,Mulpani,2.5,3,4,1497,10,12500000,South East
Kathmandu,Mulpani,3.5,3,4,1000,10,16000000,East
Kathmandu,Mulpani,3,3,5,1026.75,10,16500000,North
Kathmandu,Mulpani,2.5,3,6,1369,10,20000000,North
Kathmandu,Mulpani,2,3,4,1369,20,21000000,East
Kathmandu,Mulpani,2.5,3,6,1369,10,24500000,East
Kathmandu,Mulpani,2.5,3,5,1026.75,15,24500000,East
Kathmandu,Mulpani,2.5,4,5,1754.03125,20,28000000,North
Kathmandu,Mulpani,2.5,3,6,1711.25,20,30000000,North
Kathmandu,Mulpani,2.5,4,5,1369,20,31500000,North
Kathmandu,Mulpani,2.5,5,4,1540.12,20,45000000,South East
Kathmandu,Mulpani,3,6,5,2738,20,49800000,East
Kathmandu,Mulpani,3,3,4,1060.975,13,28000000,West
Kathmandu,Mulpani,3,3,5,1026.75,13,15000000,West
Kathmandu,Nagarjun,2.5,3,5,855.625,13,14000000,West
Kathmandu,Nagarjun,3,4,6,1411.78,13,39500000,West
Kathmandu,Nagarjun,3,4,4,1369,13,30500000,West
Kathmandu,Nagarjun,3,4,6,1604.29,13,26500000,West
Kathmandu,Nagarjun,3,4,5,1026.75,13,21000000,West
Kathmandu,Nagarjun,2.5,2,6,1026.75,13,15500000,West
Kathmandu,Nagarjun,2.5,3,4,1369,13,25000000,West
Kathmandu,Nagarjun,3,3,3,684.5,13,23500000,West
Kathmandu,Nagarjun,2.5,3,4,1026.75,13,26500000,West
Kathmandu,Nagarjun,2.5,5,5,2738,13,85000000,West
Kathmandu,Nagarjun,2.5,3,5,1540.125,13,31000000,West
Kathmandu,Nagarjun,3,4,4,1369,13,37000000,West
Kathmandu,Nagarjun,3,4,5,3165.8125,15,17500000,North
Kathmandu,Nagarjun,2.5,3,5,855.625,13,18500000,North East
Kathmandu,Nagarjun,2.5,4,7,1240.65625,10,22000000,South
Kathmandu,Nagarjun,2.5,3,4,1060.975,16,25000000,North East
Kathmandu,Nagarjun,2.5,3,4,1197.875,16,30000000,East
Kathmandu,Nagarjun,2,2,5,1711.25,13,31500000,South East
Kathmandu,Naikap,2,5,5,941.1875,13,17000000,East
Kathmandu,Naikap,2.5,2,4,1060.975,10,20000000,North
Kathmandu,Naikap,3,3,5,1369,13,22500000,East
Kathmandu,Naikap,2,4,5,1369,14,22500000,North East
Kathmandu,Naikap,2.5,3,3,1369,13,26000000,East
Kathmandu,Naikap,2.5,3,5,1369,13,27500000,South East
Kathmandu,Naikap,2.5,5,6,1369,13,27500000,East
Kathmandu,Naikap,3,2,5,2374.359375,15,29500000,South
Kathmandu,Naikap,3,3,3,2738,20,44000000,East
Kathmandu,Naikap,3,6,7,2806.45,13,47500000,North
