Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
52500000,Kapan,2.5,5,5,3080.25,20,Kathmandu,South East
52500000,Kapan,2.5,5,5,3080.25,20,Kathmandu,South West
35000000,other,3,4,3,1026.75,13,Lalitpur,West
35000000,other,2.5,4,3,1026.75,20,Lalitpur,South
33000000,other,2.5,4,3,1437.45,12,Kathmandu,North
32800000,other,3,4,5,1454.5625,13,Bhaktapur,West
20500000,other,3,3,4,1026.75,20,Bhaktapur,South East
35000000,other,2.5,4,5,2738,13,Bhaktapur,North
30000000,other,3,4,5,2566.875,15,Bhaktapur,East
32500000,other,3,4,6,1369,20,Bhaktapur,South
28000000,other,3,3,6,1240.65,13,Bhaktapur,West
24000000,other,2,3,5,1454.5625,13,Kathmandu,East
20000000,Khadka tole,3,3,6,1026.75,13,Lalitpur,West
27500000,Khadka tole,3,4,5,1369,13,Kathmandu,West
14200000,Khadka tole,2.5,2,5,1026.75,20,Kathmandu,North East
27500000,Khadka tole,3,3,6,1711.25,13,Kathmandu,West
16500000,Khadka tole,2.5,3,2,1711.25,13,Kathmandu,West
14800000,other,3,2,4,1112.3125,13,Lalitpur,West
27000000,other,3,6,6,1796.8125,14,Kathmandu,North West
30000000,other,3.5,4,6,1026.75,10,Lalitpur,North West
42500000,other,3,6,7,1711.25,16,Kathmandu,East
24000000,Khumaltar,2.5,4,3,1026.75,13,Lalitpur,West
32500000,Khumaltar,3,3,4,1026.75,13,Lalitpur,West
70000000,Khumaltar,3,4,5,3422.5,13,Lalitpur,West
55000000,Khumaltar,3,4,3,1711.25,13,Lalitpur,West
46000000,Khumaltar,3,4,5,1540.125,13,Lalitpur,West
39000000,Khumaltar,3,4,4,1369,13,Lalitpur,West
40000000,Khumaltar,3,4,6,1540.125,13,Lalitpur,West
55000000,Khumaltar,3,4,3,1711.25,13,Lalitpur,West
32000000,Khumaltar,2.5,4,8,1540.12,13,Lalitpur,West
17500000,Khumaltar,3.5,5,8,2310.18,10,Lalitpur,East
19500000,Khumaltar,3,5,6,1369,14,Lalitpur,South
21500000,Khumaltar,2.5,3,3,1048.14,12,Lalitpur,South
23000000,Khumaltar,3.5,4,4,1326.21875,10,Lalitpur,North East
36500000,Khumaltar,2.5,4,3,1095.2,13,Lalitpur,East
36500000,Khumaltar,2.5,4,3,1155.09,13,Lalitpur,East
39000000,Khumaltar,2.5,4,4,1437.45,14,Lalitpur,South
39000000,Khumaltar,2.5,4,4,1437.45,16,Lalitpur,East
42500000,Khumaltar,2.5,4,7,1779.7,18,Lalitpur,West
42500000,Khumaltar,2.5,4,6,1437.45,20,Lalitpur,East
50000000,Khumaltar,2.5,3,3,3080.25,20,Lalitpur,South
55000000,Khumaltar,3,4,3,1711.25,13,Lalitpur,South
58500000,Khumaltar,3,5,5,3080.25,13,Lalitpur,East
30000000,Khusibu,2.5,3,5,1133.7,13,Kathmandu,West
34000000,Khusibu,2.5,3,5,1060.975,15,Kathmandu,East
41000000,Khusibu,3.5,7,7,1437.45,20,Kathmandu,East
47500000,Khusibu,2.5,2,3,2053.5,13,Kathmandu,West
30000000,Kirtipur,2.5,3,4,1711.25,13,Kathmandu,West
27000000,Kirtipur,3,4,4,1403.225,13,Kathmandu,West
25000000,Kirtipur,3,4,4,2053.5,13,Kathmandu,West
28700000,Kirtipur,2.5,4,3,1026.75,13,Kathmandu,West
35000000,Kirtipur,3,4,5,2086.356,13,Kathmandu,West
31500000,Kirtipur,3,4,5,1715.4939,13,Kathmandu,West
40000000,Kirtipur,3,4,5,2429.975,13,Kathmandu,West
25000000,Kirtipur,3,3,5,1369,13,Kathmandu,West
57000000,Kirtipur,2,4,5,2566.87,20,Kathmandu,East
18000000,Kirtipur,2.5,3,3,1026.75,13,Kathmandu,West
17000000,Kirtipur,3,3,6,1283.4375,12,Kathmandu,South East
18000000,Kirtipur,2,4,4,2053.5,20,Kathmandu,South East
18000000,Kirtipur,2.5,4,4,2053.5,20,Kathmandu,South East
30000000,Koteshwor,3,3,6,1369,15,Kathmandu,North
38000000,Koteshwor,3,4,6,1711.25,13,Kathmandu,West
48000000,Koteshwor,3.5,4,5,2738,10,Kathmandu,East
60000000,Koteshwor,3.5,4,7,3148.7,20,Kathmandu,South East
65000000,Koteshwor,3.5,3,6,3148.7,16,Kathmandu,South East
42500000,Koteshwor,2.5,4,6,1454.56,13,Kathmandu,West
50000000,other,3,5,6,1368.99,13,Kathmandu,West
23000000,other,3,4,5,1026.75,14,Kathmandu,West
32000000,other,3,4,8,1095.2,10.5,Kathmandu,West
22000000,other,2,3,4,1197.875,13,Lalitpur,West
67500000,other,2.5,4,6,2464.2,13,Lalitpur,North East
60000000,other,3,3,6,2566.875,13,Lalitpur,West
62000000,other,3,3,6,2053.5,13,Lalitpur,South
60000000,other,2.5,4,6,1369,13,Lalitpur,West
22000000,Kusunti,2.5,2,4,1475.95,13,Lalitpur,West
38500000,Kusunti,3,4,7,2139.06,13,Lalitpur,West
45000000,Kusunti,3,4,4,1540.125,13,Lalitpur,West
57000000,Kusunti,2.5,5,8,2053.5,13,Lalitpur,West
39000000,Kusunti,2.5,5,7,1711.25,13,Lalitpur,West
39500000,Kusunti,3,4,5,1711.25,13,Lalitpur,West
46000000,Kusunti,2.5,5,7,1369,13,Lalitpur,West
23000000,Kusunti,2.5,3,4,1026.75,13,Lalitpur,East
23500000,Kusunti,2.5,4,4,1060.975,15,Lalitpur,North West
24000000,Kusunti,2.5,4,5,1095.2,13,Lalitpur,South
26500000,Kusunti,2.5,3,4,1026.75,15,Lalitpur,East
27000000,Kusunti,2.5,3,5,1369,15,Lalitpur,South
31000000,Kusunti,2.5,4,4,1471.675,20,Lalitpur,South East
38500000,Kusunti,3,4,4,1925.15625,13,Lalitpur,North West
39500000,Kusunti,2.5,4,4,1779.7,13,Lalitpur,East
40000000,Kusunti,2.5,4,4,1437.45,11,Lalitpur,West
40500000,Kusunti,2,3,4,1882.375,13,Lalitpur,North East
42500000,Kusunti,2.5,4,4,1779.7,15,Lalitpur,South West
14500000,Lamatar,3,3,3,1026.75,13,Lalitpur,West
16000000,Lamatar,3,3,3,1026.75,13,Lalitpur,West
13800000,Lamatar,2.5,3,5,1026.75,13,Lalitpur,West
15500000,Lamatar,2.5,2,3,1369,20,Lalitpur,West
17500000,Lamatar,2.5,3,2,1197.87,13,Lalitpur,South
21000000,Lamatar,2.5,3,7,1369,13,Lalitpur,West
19500000,Lamatar,3,2,3,1197.875,13,Lalitpur,West
17000000,other,2,3,5,1026.75,13,Kathmandu,South
38000000,other,3.5,7,9,2310.18,13,Kathmandu,East
26000000,other,2.5,3,6,1369,11,Kathmandu,South
31000000,other,2.5,3,4,1403.225,13,Kathmandu,East
17500000,Lazimpat,3,3,3,1582,20,Kathmandu,South
67500000,Lazimpat,3.5,6,4,1369,20,Kathmandu,North
71000000,Lazimpat,3,3,4,3251.375,13,Kathmandu,West
32500000,Lazimpat,2.5,3,5,1369,13,Kathmandu,West
35000000,other,2.5,2,3,2464.2,13,Bhaktapur,East
19000000,other,3,3,8,1197.875,13,Bhaktapur,West
28000000,other,3.5,4,8,1026.75,13,Bhaktapur,North
35000000,other,3,3,6,2566.875,18,Bhaktapur,North East
25500000,other,2.5,3,8,1026.75,10,Kathmandu,West
25000000,Lubhu,3,3,4,1026.75,13,Lalitpur,West
19500000,Lubhu,2.5,4,5,1026.75,13,Lalitpur,West
23500000,Lubhu,3,3,5,1026.75,13,Lalitpur,West
17000000,Lubhu,2.5,3,4,1026.75,13,Lalitpur,West
11000000,Lubhu,3,4,3,1112.3125,11,Lalitpur,South East
14500000,Lubhu,2,3,4,1775.421875,13,Lalitpur,South East
17000000,Lubhu,2.5,3,5,1197.875,20,Lalitpur,South
22000000,Lubhu,2.5,4,5,1026.75,13,Lalitpur,South
23500000,Lubhu,2,6,6,1262.046875,20,Lalitpur,South
27500000,Lubhu,3,2,4,1711.25,13,Lalitpur,West
55000000,Lubhu,3.5,5,7,2053.5,16,Lalitpur,North East
35000000,other,3,5,8,1540.125,13,Kathmandu,West
30000000,other,3.5,4,9,1471.675,20,Kathmandu,East
32500000,other,3.5,4,9,1471.675,20,Kathmandu,East
55000000,other,3.5,4,6,2738,10.5,Kathmandu,South East
45000000,other,2.5,4,5,2738,13,Kathmandu,North East
22000000,other,2.5,3,4,1026.75,12,Bhaktapur,East
39800000,other,3,4,8,1710,13,Bhaktapur,East
22000000,other,2.5,3,6,1711.25,10,Kathmandu,South
24000000,other,2.5,3,5,1369,10,Kathmandu,North
22500000,Mahalaxmi,2.5,5,4,1026.75,13,Lalitpur,West
18000000,Mahalaxmi,3,3,4,1026.75,13,Lalitpur,North
21500000,Mahalaxmi,3,4,2,1283.4375,12,Lalitpur,North
26000000,Mahalaxmi,2.5,4,6,1197.875,13,Lalitpur,South
37500000,Mahalaxmi,3,4,5,1882.375,15,Lalitpur,West
26500000,other,3,4,4,1369,13,Lalitpur,North West
70000000,Maharajgunj,3.5,4,5,2053.5,13,Kathmandu,West
72500000,Maharajgunj,3.5,5,5,3251.375,13,Kathmandu,West
45000000,Maharajgunj,3,3,5,3080.25,13,Kathmandu,West
24000000,Maharajgunj,2,2,4,1369,13,Kathmandu,East
24000000,Maharajgunj,2,2,4,1369,14,Kathmandu,East
48000000,Maharajgunj,2.5,5,7,2738,10,Kathmandu,South
48000000,Maharajgunj,3,6,7,2738,10,Kathmandu,South
55000000,Maharajgunj,2,3,4,2738,14,Kathmandu,South East
56000000,Maharajgunj,3,5,5,2738,15,Kathmandu,South
62500000,Maharajgunj,2,6,5,2481.3125,15,Kathmandu,East
65000000,Maharajgunj,2.5,5,8,2844.95,14,Kathmandu,East
65000000,Maharajgunj,3,6,5,2481.3125,15,Kathmandu,East
67500000,Maharajgunj,3,5,5,3080.25,20,Kathmandu,South East
70000000,Maharajgunj,3,5,5,3080.25,13,Kathmandu,North
47500000,other,3.5,6,7,1711.25,20,Kathmandu,West
39000000,other,3.5,5,9,1754.03,13,Kathmandu,South West
33000000,Makalbari,2,2,3,2738,13,Kathmandu,West
42500000,Makalbari,3,3,5,1454.5625,13,Kathmandu,West
35000000,Makalbari,2.5,4,4,2053.5,13,Kathmandu,West
16000000,Makalbari,2.5,3,3,1197.875,10,Kathmandu,East
18000000,Makalbari,2.5,3,5,1069.53125,12,Kathmandu,East
19500000,Makalbari,2.5,3,5,1026.75,13,Kathmandu,West
20000000,Makalbari,2.5,3,7,1475.953125,10,Kathmandu,West
27500000,Makalbari,3,3,8,1129.425,12,Kathmandu,South East
28000000,Makalbari,2.5,4,5,1369,10,Kathmandu,South
21000000,other,2.5,4,5,2004.75,18,Kathmandu,East
23000000,other,2.5,4,3,1197.875,12,Kathmandu,East
27000000,other,2.5,5,5,1369,13,Kathmandu,East
33000000,other,2.5,4,5,1437.45,16,Kathmandu,North East
35000000,other,3.5,6,5,1369,20,Kathmandu,West
60000000,Manamaiju,2.5,4,4,3336.9375,13,Kathmandu,West
16000000,Manamaiju,2.5,2,5,1069.53,10,Kathmandu,East
17000000,Manamaiju,3,3,5,1026.75,14,Kathmandu,West
25000000,Manamaiju,2.5,3,6,1437.45,12,Kathmandu,South West
25500000,Manamaiju,3.5,4,7,1283.4375,14,Kathmandu,East
26000000,Manamaiju,3,4,8,1411.78125,16,Kathmandu,South
28000000,Manamaiju,3.5,6,8,1060.975,11,Kathmandu,East
38000000,Manamaiju,3.5,4,9,1369,12,Kathmandu,South
73500000,Manamaiju,3.5,3,4,3114.475,13,Kathmandu,South East
53500000,other,2.5,3,6,1369,13,Lalitpur,West
43500000,other,3.5,5,4,2224.62,13,Kathmandu,North West
39000000,other,3,5,6,1711.25,13,Kathmandu,West
35000000,other,3,3,5,1540.125,13,Kathmandu,West
26400000,Mandikatar,3,5,5,1369,13,Kathmandu,West
35000000,Mandikatar,3,4,5,3080.25,13,Kathmandu,West
43000000,Mandikatar,3,3,6,3080.25,13,Kathmandu,West
49000000,Mandikatar,3,3,5,2053.5,13,Kathmandu,West
18000000,Mandikatar,3.5,4,4,1779.7,11,Kathmandu,East
19900000,Mandikatar,3,4,6,1112.3125,13,Kathmandu,South East
20000000,Mandikatar,3,4,4,1112.3125,15,Kathmandu,East
22000000,Mandikatar,2.5,5,5,1048.14,12,Kathmandu,East
22500000,Mandikatar,3,3,4,2139.0625,12,Kathmandu,East
26500000,Mandikatar,2.5,4,6,1060.975,13,Kathmandu,West
27500000,Mandikatar,2,3,6,1369,15,Kathmandu,East
27600000,Mandikatar,3,6,7,1369,13,Kathmandu,East
27800000,Mandikatar,3,3,6,1711.25,13,Kathmandu,East
28000000,Mandikatar,2.5,4,6,1711.25,13,Kathmandu,East
32500000,Mandikatar,3,6,8,1369,20,Kathmandu,South East
35000000,Mandikatar,2,4,5,1711.25,13,Kathmandu,East
40000000,Mandikatar,2.5,3,5,1668.46,13,Kathmandu,West
40000000,Mandikatar,2.5,3,4,1471.675,13,Kathmandu,West
46500000,Mandikatar,3.5,5,4,2121.95,13,Kathmandu,North West
40000000,Mandikatar,3,4,5,1668.46,13,Kathmandu,West
60000000,Mandikatar,3,2,3,2053.5,13,Kathmandu,West
52500000,Mandikatar,2.5,5,6,1711.25,13,Kathmandu,West
43500000,Mandikatar,2.5,4,4,2224.62,13,Kathmandu,West
43500000,Mandikhatar,2.5,5,4,2224.625,13,Kathmandu,West
55000000,Mandikhatar,3,4,5,2738,13,Kathmandu,West
39500000,Mandikhatar,3,3,7,1711.25,13,Kathmandu,West
42000000,Mandikhatar,2.5,5,7,1369,13,Kathmandu,West
29500000,Mandikhatar,3,4,6,1026.75,13,Kathmandu,West
26000000,Mandikhatar,2.5,3,6,1026.75,13,Kathmandu,West
27500000,other,2,3,5,1369,13,Lalitpur,South
18500000,other,2.5,2,5,1026.75,13,Kathmandu,West
20500000,other,3,3,8,1711.25,13,Kathmandu,West
29000000,other,3,6,5,1437.45,13,Kathmandu,North West
29900000,other,3.5,5,5,1095.2,13,Kathmandu,South East
33000000,other,3,4,4,1369,20,Kathmandu,North
50000000,other,2,4,7,2395.75,10,Kathmandu,South East
85000000,other,2.5,3,5,3422.5,13,Kathmandu,West
39000000,other,3,4,4,1711.25,13,Kathmandu,South West
30000000,other,2.5,4,5,3080.25,13,Kathmandu,North
18000000,Mulpani,3,4,5,1026.75,13,Kathmandu,West
16000000,Mulpani,3.5,3,4,1026.75,13,Kathmandu,West
12500000,Mulpani,2.5,3,4,1497,10,Kathmandu,South East
16500000,Mulpani,3,3,5,1026.75,10,Kathmandu,North
20000000,Mulpani,2.5,3,6,1369,10,Kathmandu,North
21000000,Mulpani,2,3,4,1369,20,Kathmandu,East
24500000,Mulpani,2.5,3,6,1369,10,Kathmandu,East
24500000,Mulpani,2.5,3,5,1026.75,15,Kathmandu,East
28000000,Mulpani,2.5,4,5,1754.03125,20,Kathmandu,North
30000000,Mulpani,2.5,3,6,1711.25,20,Kathmandu,North
31500000,Mulpani,2.5,4,5,1369,20,Kathmandu,North
45000000,Mulpani,2.5,5,4,1540.12,20,Kathmandu,South East
49800000,Mulpani,3,6,5,2738,20,Kathmandu,East
28000000,Mulpani,3,3,4,1060.975,13,Kathmandu,West
15000000,Mulpani,3,3,5,1026.75,13,Kathmandu,West
39500000,Nagarjun,3,4,6,1411.78,13,Kathmandu,West
30500000,Nagarjun,3,4,4,1369,13,Kathmandu,West
26500000,Nagarjun,3,4,6,1604.29,13,Kathmandu,West
21000000,Nagarjun,3,4,5,1026.75,13,Kathmandu,West
15500000,Nagarjun,2.5,2,6,1026.75,13,Kathmandu,West
25000000,Nagarjun,2.5,3,4,1369,13,Kathmandu,West
26500000,Nagarjun,2.5,3,4,1026.75,13,Kathmandu,West
85000000,Nagarjun,2.5,5,5,2738,13,Kathmandu,West
31000000,Nagarjun,2.5,3,5,1540.125,13,Kathmandu,West
37000000,Nagarjun,3,4,4,1369,13,Kathmandu,West
17500000,Nagarjun,3,4,5,3165.8125,15,Kathmandu,North
22000000,Nagarjun,2.5,4,7,1240.65625,10,Kathmandu,South
25000000,Nagarjun,2.5,3,4,1060.975,16,Kathmandu,North East
30000000,Nagarjun,2.5,3,4,1197.875,16,Kathmandu,East
31500000,Nagarjun,2,2,5,1711.25,13,Kathmandu,South East
20000000,Naikap,2.5,2,4,1060.975,10,Kathmandu,North
22500000,Naikap,3,3,5,1369,13,Kathmandu,East
22500000,Naikap,2,4,5,1369,14,Kathmandu,North East
26000000,Naikap,2.5,3,3,1369,13,Kathmandu,East
27500000,Naikap,2.5,3,5,1369,13,Kathmandu,South East
27500000,Naikap,2.5,5,6,1369,13,Kathmandu,East
29500000,Naikap,3,2,5,2374.359375,15,Kathmandu,South
44000000,Naikap,3,3,3,2738,20,Kathmandu,East
47500000,Naikap,3,6,7,2806.45,13,Kathmandu,North
42000000,other,3,2.5,6,2566.87,13,Kathmandu,North East
26500000,Nakhipot,2.5,3,5,1197.87,13,Lalitpur,West
45000000,Nakhipot,3,3,5,2566.875,13,Lalitpur,West
22000000,Nakhipot,3,4,4,1369,13,Lalitpur,West
41500000,Nakhipot,3,4,5,1403.225,13,Lalitpur,West
31000000,Nakhipot,3.5,4,5,1026.75,13,Lalitpur,West
37000000,Nakhipot,3,4,6,1369,13,Lalitpur,West
26000000,Nakhipot,2.5,4,8,1369,13,Lalitpur,West
45000000,Nakhipot,2.5,4,7,2395.75,13,Lalitpur,West
32500000,Nakhipot,2.5,4,6,1454.56,13,Lalitpur,West
26000000,Nakhipot,2.5,4,5,1197.875,13,Lalitpur,West
45000000,Nakhipot,2.5,4,4,1711.25,13,Lalitpur,West
35000000,Nakhipot,3.5,3,5,1369,13,Lalitpur,West
22500000,Nakhipot,3,4,4,1060,13,Lalitpur,West
23000000,Nakhipot,2.5,3,4,1090.92,16,Lalitpur,East
23500000,Nakhipot,2.5,4,4,1060.975,15,Lalitpur,North West
25500000,Nakhipot,2.5,7,9,1095.2,20,Lalitpur,East
26500000,Nakhipot,3,4,5,1197.875,13,Lalitpur,North
27000000,Nakhipot,2.5,4,4,1095.2,15,Lalitpur,South
27000000,Nakhipot,2.5,4,5,1197.875,20,Lalitpur,South West
28000000,Nakhipot,2.5,3,5,1095.2,13,Lalitpur,South
29000000,Nakhipot,3,4,4,1026.75,19,Lalitpur,South
29000000,Nakhipot,2.5,4,4,2244,20,Lalitpur,South
32000000,Nakhipot,2.5,4,5,1437.45,20,Lalitpur,West
33000000,Nakhipot,2.5,4,6,1095.2,20,Lalitpur,South
46000000,Nakhipot,2.5,5,6,2395.75,13,Lalitpur,South East
57500000,Nakhipot,3,5,6,3058.859375,20,Lalitpur,West
57500000,Nakhipot,3.5,6,5,1500,20,Lalitpur,East
60000000,Nakhipot,3,6,6,2806.45,15,Lalitpur,South East
29000000,other,2.5,4,4,1369,13,Lalitpur,West
35000000,other,3,5,5,1437.45,13,Lalitpur,West
37500000,other,2.5,5,5,1369,13,Lalitpur,West
42500000,other,3,4,4,1369,13,Lalitpur,West
65000000,other,2.5,3,5,2395.75,13,Lalitpur,West
36000000,Nakkhu,3.5,5,4,1454.5625,13,Lalitpur,West
44000000,Nakkhu,2.5,4,3,1347.6,13,Lalitpur,West
18000000,Nakkhu,3,5,4,1026.75,13,Lalitpur,North
23000000,Nakkhu,2.5,3,4,1026.75,16,Lalitpur,South
25500000,Nakkhu,2.5,4,4,1540.125,14,Lalitpur,North West
26500000,Nakkhu,2,4,4,1369,16,Lalitpur,East
26500000,Nakkhu,3,4,4,1369,16,Lalitpur,South West
26500000,Nakkhu,2.5,4,4,1197.875,20,Lalitpur,South East
28000000,Nakkhu,2.5,5,4,1369,20,Lalitpur,East
29000000,Nakkhu,2.5,5,4,1540.125,15,Lalitpur,South
29000000,Nakkhu,2.5,5,4,1369,20,Lalitpur,East
31000000,Nakkhu,2.5,5,6,1437.45,16.5,Lalitpur,North
32500000,Nakkhu,3,4,7,1369,14.5,Lalitpur,South West
33000000,Nakkhu,2.5,4,4,1403.225,15,Lalitpur,South West
36000000,Nakkhu,3,3,5,1403.225,10,Lalitpur,North East
36000000,Nakkhu,2,5,4,1454.5625,13,Lalitpur,South West
36000000,Nakkhu,2.5,5,4,1403.225,13,Lalitpur,South West
36000000,Nakkhu,2.5,5,4,1454.5625,13,Lalitpur,South West
38000000,Nakkhu,2.5,4,4,1745.475,12.5,Lalitpur,West
39000000,Nakkhu,2.5,4,4,1711.25,13,Lalitpur,East
39000000,Nakkhu,3.5,6,5,1197.875,13,Lalitpur,East
39500000,Nakkhu,2.5,4,4,1711.25,13,Lalitpur,East
39900000,Nakkhu,2,4,4,1711.25,13,Lalitpur,East
43000000,Nakkhu,2.5,3,5,1711.25,18,Lalitpur,South
53000000,Nakkhu,2.5,4,4,1779.7,13,Lalitpur,South West
41000000,Nakkhu,2.5,4,4,2224.62,13,Lalitpur,West
25000000,Nakkhu,2,4,3,1540.125,13,Lalitpur,East
29000000,Nakkhu,2.5,4,3,1129.425,18,Lalitpur,South
65000000,Nakkhu,3,4,5,1540.125,13,Lalitpur,West
29900000,Nakkhu,3.5,5,4,1112.3125,13,Lalitpur,West
29900000,Nakkhu,3.5,5,4,1112.3125,13,Lalitpur,West
29900000,Nakkhu,3.5,5,6,1163.65,13,Lalitpur,West
48000000,Nakkhu,3.5,4,4,1779.7,13,Lalitpur,West
60000000,Nakkhu,2.5,4,5,3080.25,13,Lalitpur,West
31000000,Nakkhu,2.5,3,4,1026.75,13,Lalitpur,West
55000000,Nakkhu,2.5,4,5,3080.25,13,Lalitpur,West
38000000,Nakkhu,3.5,3,5,1518.73,13,Lalitpur,West
25000000,Narayantar,3,3,6,1197.875,13,Kathmandu,West
24000000,Narayantar,3,3,5,1197.875,13,Kathmandu,West
24000000,Narayantar,2.5,3,5,1197.875,13,Kathmandu,West
40000000,Narayantar,2.5,3,5,1540.125,13,Kathmandu,West
19000000,Narayantar,3,3,6,1026.75,12,Kathmandu,South East
24000000,Narayantar,3,3,6,1026.75,11,Kathmandu,South
27500000,Narayantar,2.5,4,3,1437.45,18,Kathmandu,East
30000000,Narayantar,3,3,6,1095.2,13,Kathmandu,South
37500000,Narayantar,2.5,4,7,1095.2,16,Kathmandu,South West
70000000,Narayanthan,3,5,7,2053.5,13,Kathmandu,West
29000000,Narayanthan,3,4,6,1437.45,13,Kathmandu,West
30000000,Narayanthan,3.5,4,4,1437.45,13,Kathmandu,West
49000000,Narayanthan,3.5,5,6,2053.5,13,Kathmandu,West
41000000,Narayanthan,2.5,3,5,1711.25,13,Kathmandu,West
42500000,Narayanthan,2.5,3,4,1540.125,13,Kathmandu,West
45000000,Narayanthan,2.5,3,4,1540.125,13,Kathmandu,West
25000000,Narayanthan,2.5,4,5,1711.25,13,Kathmandu,West
40000000,Narayanthan,2.5,4,4,1369,13,Kathmandu,West
22000000,Narayanthan,2.5,4,6,1369,13,Kathmandu,East
27500000,Narayanthan,3.5,5,5,1711.25,10,Kathmandu,East
35000000,Narayanthan,2.5,5,5,1369,13,Kathmandu,North East
42500000,Narayanthan,2.5,5,5,1129.425,16,Kathmandu,South
45000000,Narayanthan,2.5,5,5,1500,20,Kathmandu,East
55000000,Narayanthan,2.5,5,4,2464.2,13,Kathmandu,North East
55000000,Narayanthan,3,4,4,2087.725,13,Kathmandu,West
57500000,Narayanthan,3,5,5,2053.5,13,Kathmandu,West
65500000,Narayanthan,3,5,5,2395.75,13,Kathmandu,West
45000000,Narayanthan,3,3,5,2738,13,Kathmandu,West
38000000,Narayanthan,3,4,5,2053.5,13,Kathmandu,West
40000000,Narayanthan,3,4,3,1711.25,13,Kathmandu,West
66000000,Narayanthan,2.5,5,5,2310.1875,13,Kathmandu,West
55000000,Narayanthan,2.5,5,7,2738,13,Kathmandu,West
31500000,other,3,4,5,1369,14,Kathmandu,West
33000000,other,2.5,4,6,2053.5,20,Kathmandu,East
50000000,other,3,4,5,1454.5625,12,Kathmandu,South
22500000,other,3,4,5,1133.7,13,Kathmandu,West
79000000,Naxal,3,4,5,3422.5,13,Kathmandu,West
52000000,Naxal,2.5,5,6,1369,13,Kathmandu,West
87500000,Naxal,3.5,4,4,3336.9375,13,Kathmandu,West
55000000,Naxal,2.5,3,3,1369,13,Kathmandu,West
77500000,Naxal,3,3,4,3251.375,13,Kathmandu,West
60000000,Naxal,2.5,3,5,1711.25,13,Kathmandu,West
50000000,Naxal,2.5,5,5,1369,13,Kathmandu,West
50000000,Naxal,2.5,3,5,1403.225,13,Kathmandu,West
26000000,other,2.5,2,5,1095.2,10,Kathmandu,North
28000000,other,3,5,7,1711.25,10,Kathmandu,East
35000000,other,2.5,4,5,1711.25,20,Kathmandu,West
35000000,other,3,5,5,1711.25,20,Kathmandu,East
40000000,other,3,4,3,1026.75,20,Kathmandu,East
29000000,Naya Naikap,3,5,6,1967.9375,13,Kathmandu,West
19500000,Naya Naikap,3,3,3,1369,13,Kathmandu,West
21000000,Naya Naikap,3,3,3,1369,13,Kathmandu,West
19500000,Naya Naikap,3,2,3,1369,13,Kathmandu,West
29000000,Naya Naikap,3.5,4,7,1454.5625,13,Kathmandu,South East
35000000,Naya Naikap,3.5,5,6,1711.25,13,Kathmandu,South East
26000000,Nayabasti,2.5,4,5,1069.53,13,Lalitpur,North East
27500000,Nayabasti,2.5,4,5,1197.87,13,Lalitpur,East
32000000,Nayabasti,2.5,4,5,1283.43,20,Lalitpur,West
35500000,Nayabasti,3.5,5,7,1903.76,12,Kathmandu,East
38500000,Nayabasti,2.5,5,6,1433.17,20,Kathmandu,East
45000000,other,2.5,3,5,1454.56,13,Kathmandu,West
75000000,other,2.5,4,5,1711.25,13,Kathmandu,West
22500000,other,2,3,4,1711.25,20,Kathmandu,East
23000000,New Baneshwor,3,3,5,1026.75,13,Kathmandu,West
46500000,New Baneshwor,2.5,3,6,2053.5,13,Kathmandu,West
85000000,New Baneshwor,3,4,6,2909.125,13,Kathmandu,West
21000000,other,3,3,7,1026.75,13,Bhaktapur,West
23000000,Ochu Height,2.5,3,4,1026.75,13,Lalitpur,West
24500000,Ochu Height,2.5,4,5,1095.2,13,Lalitpur,South
27000000,Ochu Height,2.5,3,5,1095.2,13,Lalitpur,South
33000000,Ochu Height,2.5,4,6,1129.425,16,Lalitpur,South
35000000,Ochu Height,2.5,4,6,2053.5,20,Lalitpur,West
41000000,Ochu Height,3.5,6,8,1711.25,13,Lalitpur,East
75000000,other,3,4,3,2156.175,13,Kathmandu,West
55000000,other,2.5,3,5,1711.25,13,Kathmandu,West
23000000,other,3,3,3,1369,13,Kathmandu,West
52500000,other,2.5,3,3,2224.625,13,Kathmandu,West
39000000,other,3,5,6,1369,13,Kathmandu,East
65000000,other,3,3,5,1779.7,13,Kathmandu,West
24000000,other,3,4,5,1095.2,13,Kathmandu,West
17000000,other,2.5,4,5,1026.75,13,Kathmandu,West
17000000,other,2.5,4,5,1026.75,13,Kathmandu,West
20000000,other,3,2,3,1711.25,9,Kathmandu,North East
22000000,other,2.5,4,6,1437.45,12,Kathmandu,East
30000000,other,2.5,4,5,1471.675,12,Kathmandu,West
32000000,other,2.5,4,5,1625.6875,20,Kathmandu,East
24500000,other,2.5,4,4,1403.225,20,Kathmandu,North
13500000,other,3.5,3,4,1026.75,10,Kathmandu,South
54000000,other,3,5,4,1779.7,20,Kathmandu,East
67500000,other,3.5,1,4,1693.2724,20,Kathmandu,North
55000000,Pasikot,2.5,5,5,3080.25,13,Kathmandu,West
29000000,Pasikot,3,3,5,1369,13,Kathmandu,West
25000000,Pasikot,2.5,3,4,1026.75,13,Kathmandu,West
27000000,Pasikot,2.5,4,6,1711.25,13,Kathmandu,West
30000000,Pasikot,3,4,8,1540.125,13,Kathmandu,West
28000000,Pasikot,3,4,4,1369,13,Kathmandu,West
33500000,Pasikot,3,5,3,1369,13,Kathmandu,West
