Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,Longitude,Latitude
27500000,Gairigaun,2.5,4.0,7,1711.25,13.0,Kathmandu,East,85.3073475,27.753069
26000000,Ganesh Chowk,2.5,4.0,6,1369.0,14.0,Kathmandu,East,85.3147481,27.7425111
32000000,Ganesh Chowk,2.5,5.0,5,1437.45,15.0,Kathmandu,South West,85.3147481,27.7425111
32500000,Ganesh Chowk,2.5,5.0,5,1197.875,14.0,Kathmandu,South West,85.3147481,27.7425111
35000000,Ganesh Chowk,2.5,5.0,5,1711.25,13.0,Kathmandu,South,85.3147481,27.7425111
35000000,Ganesh Chowk,2.5,4.0,5,1369.0,13.0,Kathmandu,East,85.3147481,27.7425111
45000000,Ganesh Chowk,2.5,4.0,5,1779.7,13.0,Kathmandu,South West,85.3147481,27.7425111
58000000,Ganesh Chowk,3.5,3.0,8,2053.5,20.0,Kathmandu,North,85.3147481,27.7425111
62000000,Ganesh Chowk,2.5,5.0,6,2087.725,15.0,Kathmandu,South,85.3147481,27.7425111
30000000,Gatthaghar,3.5,5.0,5,1369.0,13.0,Bhaktapur,West,85.3739132,27.6739136
37500000,Gatthaghar,3.5,6.0,9,2053.5,13.0,Bhaktapur,North,85.3739132,27.6739136
39000000,Gatthaghar,3.0,4.0,7,1882.37,13.0,Bhaktapur,West,85.3739132,27.6739136
25000000,Gaurighat,3.0,3.0,8,1026.75,12.0,Kathmandu,East,85.35329895000001,27.711213100000002
25000000,Ghattekulo,2.5,4.0,9,1283.4375,13.0,Kathmandu,West,85.3282797,27.7017349
32500000,Ghattekulo,3.5,3.0,6,1095.2,18.0,Kathmandu,East,85.3282797,27.7017349
70000000,Ghattekulo,2.5,5.0,3,2053.5,13.0,Kathmandu,West,85.3282797,27.7017349
16500000,Godawari,3.0,3.0,6,2395.75,13.0,Lalitpur,West,85.33947512202619,27.58163695
12500000,Godawari,2.0,1.0,3,1711.25,16.0,Lalitpur,West,85.33947512202619,27.58163695
17500000,Godawari,2.0,3.0,6,1060.975,11.0,Lalitpur,West,85.33947512202619,27.58163695
17500000,Godawari,3.0,4.0,7,1369.0,20.0,Lalitpur,East,85.33947512202619,27.58163695
21000000,Godawari,2.0,3.0,6,1540.125,18.0,Lalitpur,South East,85.33947512202619,27.58163695
55000000,Godawari,2.5,4.0,4,2144.897812,16.0,Lalitpur,North,85.33947512202619,27.58163695
25000000,Godawari,2.5,4.0,2,1754.03,13.0,Lalitpur,West,85.33947512202619,27.58163695
23000000,Gokarna,3.0,3.0,7,1197.875,13.0,Kathmandu,West,85.3857936,27.7375111
13500000,Gokarna,2.0,2.0,4,1369.0,15.0,Kathmandu,East,85.3857936,27.7375111
45000000,Gokarna,3.0,4.0,7,2951.9,13.0,Kathmandu,West,85.3857936,27.7375111
22000000,Gokarna,2.5,3.0,2,1026.75,13.0,Kathmandu,West,85.3857936,27.7375111
16500000,Goldhunga,2.5,3.0,6,1026.75,10.0,Kathmandu,South East,85.28472000213121,27.75209075
17000000,Goldhunga,2.5,3.0,5,1129.425,10.0,Kathmandu,South,85.28472000213121,27.75209075
17800000,Goldhunga,3.0,3.0,9,1197.875,13.0,Kathmandu,East,85.28472000213121,27.75209075
19500000,Goldhunga,2.5,5.0,4,1369.0,10.0,Kathmandu,North East,85.28472000213121,27.75209075
20000000,Goldhunga,2.5,3.0,6,1403.225,10.0,Kathmandu,West,85.28472000213121,27.75209075
20500000,Goldhunga,2.5,3.0,4,1026.75,16.0,Kathmandu,East,85.28472000213121,27.75209075
29500000,Goldhunga,3.5,4.0,8,1500.0,10.0,Kathmandu,West,85.28472000213121,27.75209075
29900000,Goldhunga,3.5,4.0,8,1540.125,10.0,Kathmandu,West,85.28472000213121,27.75209075
29900000,Goldhunga,3.5,4.0,8,1711.475,10.0,Kathmandu,West,85.28472000213121,27.75209075
32000000,Goldhunga,2.5,4.0,4,1369.0,20.0,Kathmandu,North,85.28472000213121,27.75209075
58000000,Golfutar,3.0,4.0,5,1711.25,13.0,Kathmandu,West,85.3620926,27.7767348
45500000,Golfutar,2.5,3.0,5,1625.68,13.0,Kathmandu,West,85.3620926,27.7767348
36500000,Golfutar,2.5,3.0,5,1711.25,13.0,Kathmandu,West,85.3620926,27.7767348
18000000,Golfutar,3.0,4.0,6,1026.75,13.0,Kathmandu,East,85.3620926,27.7767348
19700000,Golfutar,3.5,4.0,4,1026.75,15.0,Kathmandu,North East,85.3620926,27.7767348
22000000,Golfutar,2.5,3.0,6,1197.87,13.0,Kathmandu,North East,85.3620926,27.7767348
22500000,Golfutar,3.0,3.0,6,1060.975,13.0,Kathmandu,North East,85.3620926,27.7767348
27500000,Golfutar,2.5,3.0,3,1060.975,16.0,Kathmandu,South West,85.3620926,27.7767348
28500000,Golfutar,2.5,4.0,5,1475.95,14.0,Kathmandu,East,85.3620926,27.7767348
29000000,Golfutar,2.5,3.0,5,1369.0,15.0,Kathmandu,South West,85.3620926,27.7767348
29000000,Golfutar,2.5,5.0,5,1095.2,16.0,Kathmandu,West,85.3620926,27.7767348
29500000,Golfutar,2.5,3.0,4,1369.0,16.0,Kathmandu,South,85.3620926,27.7767348
31500000,Golfutar,2.5,5.0,5,1095.2,20.0,Kathmandu,North East,85.3620926,27.7767348
32500000,Golfutar,2.5,2.0,4,1369.0,13.0,Kathmandu,East,85.3620926,27.7767348
32500000,Golfutar,2.5,4.0,5,1369.0,16.0,Kathmandu,East,85.3620926,27.7767348
35000000,Golfutar,2.0,4.0,4,2395.75,15.0,Kathmandu,East,85.3620926,27.7767348
35000000,Golfutar,2.0,4.0,4,2395.75,20.0,Kathmandu,East,85.3620926,27.7767348
36500000,Golfutar,2.5,3.0,5,1369.0,20.0,Kathmandu,East,85.3620926,27.7767348
37000000,Golfutar,3.0,6.0,5,1369.0,20.0,Kathmandu,South,85.3620926,27.7767348
37000000,Golfutar,3.0,5.0,5,1369.0,20.0,Kathmandu,South,85.3620926,27.7767348
40000000,Golfutar,3.0,5.0,4,2139.0625,13.0,Kathmandu,North,85.3620926,27.7767348
43000000,Golfutar,2.5,5.0,5,1779.7,15.12944333,Kathmandu,East,85.3620926,27.7767348
43000000,Golfutar,3.0,4.0,4,2139.0625,20.0,Kathmandu,South East,85.3620926,27.7767348
43500000,Golfutar,2.5,3.0,3,1437.45,16.0,Kathmandu,West,85.3620926,27.7767348
44500000,Golfutar,2.5,5.0,5,1711.25,15.0,Kathmandu,West,85.3620926,27.7767348
45000000,Golfutar,3.0,6.0,6,2053.5,15.0,Kathmandu,East,85.3620926,27.7767348
45000000,Golfutar,3.0,7.0,6,2053.5,15.0,Kathmandu,East,85.3620926,27.7767348
47500000,Golfutar,3.0,5.0,4,3080.25,15.0,Kathmandu,East,85.3620926,27.7767348
47500000,Golfutar,2.0,4.0,5,3080.25,16.0,Kathmandu,South East,85.3620926,27.7767348
50500000,Golfutar,2.5,5.0,5,2738.0,13.0,Kathmandu,East,85.3620926,27.7767348
54900000,Golfutar,2.0,5.0,5,2395.75,13.0,Kathmandu,North East,85.3620926,27.7767348
55000000,Golfutar,2.0,4.0,4,3080.25,20.0,Kathmandu,South East,85.3620926,27.7767348
65000000,Golfutar,2.5,4.0,5,2087.725,14.0,Kathmandu,South,85.3620926,27.7767348
35500000,Golfutar,2.5,2.0,4,1540.125,13.0,Kathmandu,West,85.3620926,27.7767348
67500000,Golfutar,3.0,4.0,5,2224.625,13.0,Kathmandu,West,85.3620926,27.7767348
75000000,Golfutar,3.0,4.0,4,3422.5,13.0,Kathmandu,West,85.3620926,27.7767348
49999999,Golfutar,3.0,5.0,5,2395.75,13.0,Kathmandu,West,85.3620926,27.7767348
43500000,Golfutar,3.5,3.0,3,1540.125,13.0,Kathmandu,West,85.3620926,27.7767348
49000000,Golfutar,3.5,4.0,4,2395.75,13.0,Kathmandu,West,85.3620926,27.7767348
35000000,Golfutar,2.5,4.0,9,2053.5,13.0,Kathmandu,West,85.3620926,27.7767348
56000000,Golfutar,2.5,3.0,5,2053.5,13.0,Kathmandu,West,85.3620926,27.7767348
72500000,Golfutar,2.5,4.0,5,3422.5,13.0,Kathmandu,West,85.3620926,27.7767348
41000000,Golkopakha,3.0,2.0,5,1197.875,13.0,Kathmandu,West,null,null
24000000,Gongabu,3.0,3.0,6,1026.75,13.0,Kathmandu,West,85.3145453,27.7350285
23000000,Gongabu,2.5,4.0,6,1369.0,13.0,Kathmandu,West,85.3145453,27.7350285
35000000,Gongabu,2.5,3.0,5,1060.975,13.0,Kathmandu,West,85.3145453,27.7350285
22500000,Gongabu,3.5,3.0,6,1437.45,10.0,Kathmandu,East,85.3145453,27.7350285
23750000,Gongabu,3.5,5.0,6,1069.53,12.0,Kathmandu,East,85.3145453,27.7350285
26000000,Gongabu,2.5,3.0,4,1197.875,13.0,Kathmandu,North,85.3145453,27.7350285
35000000,Gongabu,3.0,3.0,4,128.8,12.0,Kathmandu,South,85.3145453,27.7350285
35000000,Gongabu,3.5,3.0,5,1369.0,12.0,Kathmandu,South,85.3145453,27.7350285
35000000,Gongabu,3.5,5.0,8,1411.78,12.0,Kathmandu,South,85.3145453,27.7350285
37000000,Gongabu,2.0,2.0,4,1711.25,10.0,Kathmandu,West,85.3145453,27.7350285
37000000,Gongabu,3.5,4.0,8,1711.25,13.0,Kathmandu,North East,85.3145453,27.7350285
37000000,Gongabu,2.0,2.0,4,1711.25,10.0,Kathmandu,West,85.3145453,27.7350285
37500000,Gongabu,3.5,3.0,8,1060.975,10.0,Kathmandu,West,85.3145453,27.7350285
29000000,Gothatar,2.5,3.0,5,1437.45,13.0,Kathmandu,West,85.3713000542454,27.69278815
12500000,Gothatar,2.0,2.0,4,898.4,13.0,Kathmandu,East,85.3713000542454,27.69278815
15800000,Gothatar,2.0,1.0,2,1112.3125,13.0,Kathmandu,East,85.3713000542454,27.69278815
17000000,Gothatar,2.5,3.0,6,1369.0,10.0,Kathmandu,North,85.3713000542454,27.69278815
17500000,Gothatar,2.5,3.0,4,1026.75,13.0,Kathmandu,East,85.3713000542454,27.69278815
18500000,Gothatar,2.5,3.0,3,1026.75,14.0,Kathmandu,East,85.3713000542454,27.69278815
21000000,Gothatar,2.5,3.0,5,1026.75,10.0,Kathmandu,South,85.3713000542454,27.69278815
23000000,Gothatar,3.0,5.0,6,1390.39,16.0,Kathmandu,East,85.3713000542454,27.69278815
24000000,Gothatar,2.5,3.0,6,1069.53125,13.0,Kathmandu,East,85.3713000542454,27.69278815
38000000,Gothatar,2.5,5.0,8,1369.0,10.0,Kathmandu,East,85.3713000542454,27.69278815
40000000,Gothatar,2.5,3.0,4,2053.5,20.0,Kathmandu,South West,85.3713000542454,27.69278815
56000000,Gothatar,3.5,6.0,7,2395.75,14.0,Kathmandu,West,85.3713000542454,27.69278815
35000000,Gothatar,3.0,4.0,7,1711.25,13.0,Kathmandu,West,85.3713000542454,27.69278815
45000000,Gothatar,2.5,3.0,6,2258.85,13.0,Kathmandu,West,85.3713000542454,27.69278815
40000000,Gothatar,3.0,3.0,4,2296.4975,13.0,Kathmandu,West,85.3713000542454,27.69278815
26000000,Gothatar,3.0,3.0,7,1369.0,13.0,Kathmandu,West,85.3713000542454,27.69278815
28000000,Gothatar,2.5,4.0,7,1197.875,13.0,Kathmandu,West,85.3713000542454,27.69278815
38000000,Gothatar,2.5,5.0,8,1369.0,13.0,Kathmandu,West,85.3713000542454,27.69278815
65000000,Grande Villa,3.0,5.0,5,2909.12,18.0,Kathmandu,West,85.3225911,27.752343
25000000,Grande Villa,3.0,5.0,6,1454.5625,13.0,Kathmandu,South,85.3225911,27.752343
39000000,Grande Villa,3.0,6.0,6,2481.3125,15.0,Kathmandu,South,85.3225911,27.752343
39000000,Grande Villa,2.0,3.0,4,1668.46875,16.0,Kathmandu,North,85.3225911,27.752343
21000000,Green hill city,2.5,3.0,4,1069.53,20.0,Kathmandu,West,85.38924660613051,27.7146331
23000000,Green hill city,2.5,3.0,5,1026.75,13.0,Kathmandu,South East,85.38924660613051,27.7146331
27500000,Greenland,2.5,5.0,5,1369.0,13.0,Kathmandu,East,85.31553825,27.73048755
38000000,Greenland,3.5,5.0,7,2502.7,16.0,Kathmandu,South,85.31553825,27.73048755
45000000,Greenland,2.5,4.0,7,3080.25,10.0,Kathmandu,East,85.31553825,27.73048755
21500000,Guheshwori,2.0,4.0,8,919.796875,13.0,Kathmandu,West,85.3525518,27.7194654
28000000,Guheshwori,2.5,4.0,8,1283.4375,20.0,Kathmandu,West,85.3525518,27.7194654
28500000,Guheshwori,3.0,3.0,8,1369.0,16.0,Kathmandu,North East,85.3525518,27.7194654
16500000,Gurjudhara,2.5,3.0,4,1069.53,16.0,Kathmandu,East,85.2354220044454,27.68744445
17000000,Gurjudhara,2.0,3.0,6,1454.5625,11.0,Kathmandu,South East,85.2354220044454,27.68744445
18500000,Gurjudhara,3.0,3.0,4,1437.45,10.0,Kathmandu,East,85.2354220044454,27.68744445
18500000,Gurjudhara,3.0,3.0,4,1540.12,10.0,Kathmandu,East,85.2354220044454,27.68744445
25000000,Gurjudhara,3.5,3.0,5,1403.225,13.0,Kathmandu,West,85.2354220044454,27.68744445
29000000,Gurjudhara,2.5,3.0,5,2053.5,10.0,Kathmandu,South East,85.2354220044454,27.68744445
35000000,Gwarko,3.0,4.0,4,1112.3125,13.0,Lalitpur,West,85.32934288691034,27.6651141
19500000,Gwarko,2.0,3.0,5,1369.0,15.0,Lalitpur,West,85.32934288691034,27.6651141
21000000,Gwarko,2.5,2.0,3,1048.140625,13.0,Lalitpur,South,85.32934288691034,27.6651141
25000000,Gwarko,2.0,2.0,6,718.725,13.0,Lalitpur,West,85.32934288691034,27.6651141
26000000,Gwarko,2.5,4.0,7,1197.87,20.0,Lalitpur,East,85.32934288691034,27.6651141
27000000,Gwarko,3.0,4.0,5,1060.975,13.0,Lalitpur,South,85.32934288691034,27.6651141
27000000,Gwarko,2.5,3.0,4,1060.975,13.0,Lalitpur,South,85.32934288691034,27.6651141
30000000,Gwarko,2.5,4.0,5,1437.45,13.0,Lalitpur,South,85.32934288691034,27.6651141
35500000,Gwarko,3.5,5.0,6,1437.45,14.0,Lalitpur,South,85.32934288691034,27.6651141
35500000,Gwarko,3.0,5.0,6,1796.8125,14.0,Lalitpur,South,85.32934288691034,27.6651141
33000000,Gwarko,3.0,4.0,6,1026.75,13.0,Lalitpur,West,85.32934288691034,27.6651141
22000000,Gwarko,3.0,4.0,6,941.1875,13.0,Lalitpur,West,85.32934288691034,27.6651141
26500000,Gwarko,2.5,4.0,4,1026.75,13.0,Lalitpur,West,85.32934288691034,27.6651141
25000000,Gwarko,2.5,2.0,6,718.725,13.0,Lalitpur,West,85.32934288691034,27.6651141
24000000,Gwarko,2.5,2.0,3,1026.75,13.0,Kathmandu,West,85.3293019,27.6636837
56000000,Gyaneshwor,3.0,5.0,6,2224.625,15.0,Kathmandu,South,85.32919842424394,27.710081600000002
56000000,Gyaneshwor,2.5,4.0,4,2053.5,15.0,Kathmandu,South,85.32919842424394,27.710081600000002
48500000,Handigaun,3.0,4.0,5,1711.25,13.0,Kathmandu,West,85.3360252553398,27.717740300000003
32500000,Handigaun,3.0,3.0,5,1026.75,13.0,Kathmandu,West,85.3360252553398,27.717740300000003
50000000,Handigaun,3.0,3.0,6,2498.425,13.0,Kathmandu,West,85.3360252553398,27.717740300000003
75000000,Handigaun,2.5,2.0,5,2609.65,13.0,Kathmandu,West,85.3360252553398,27.717740300000003
52500000,Handigaun,2.5,5.0,7,2464.2,15.0,Kathmandu,South,85.3360252553398,27.717740300000003
40000000,Hanumanghat,3.5,4.0,1,1863.0,12.0,Kathmandu,South,null,null
25000000,Harisiddhi,3.0,3.0,4,1026.75,13.0,Lalitpur,West,85.340271,27.636272
19000000,Harisiddhi,3.0,3.0,8,1026.75,13.0,Lalitpur,West,85.340271,27.636272
18000000,Harisiddhi,3.0,3.0,3,1090.921875,18.0,Lalitpur,South East,85.340271,27.636272
20000000,Harisiddhi,3.0,3.0,3,1090.921875,18.0,Lalitpur,South East,85.340271,27.636272
22000000,Harisiddhi,3.0,3.0,5,1197.875,13.0,Lalitpur,South,85.340271,27.636272
22000000,Harisiddhi,2.5,5.0,5,1369.0,20.0,Lalitpur,East,85.340271,27.636272
23500000,Harisiddhi,2.5,3.0,5,1095.2,20.0,Lalitpur,South,85.340271,27.636272
24000000,Harisiddhi,2.5,5.0,3,1155.09375,20.0,Lalitpur,North West,85.340271,27.636272
26000000,Harisiddhi,2.5,3.0,5,1095.2,13.0,Lalitpur,East,85.340271,27.636272
27000000,Harisiddhi,2.5,3.0,3,1411.78125,20.0,Lalitpur,North,85.340271,27.636272
27000000,Harisiddhi,2.5,4.0,4,1026.75,20.0,Lalitpur,West,85.340271,27.636272
35000000,Harisiddhi,2.5,4.0,7,2053.5,16.5,Lalitpur,North,85.340271,27.636272
40000000,Harisiddhi,2.5,5.0,8,2738.0,12.0,Lalitpur,East,85.340271,27.636272
15000000,Harisiddhi,3.0,2.0,1,1026.75,13.0,Lalitpur,West,85.340271,27.636272
22500000,Harisiddhi,2.5,3.0,4,1026.75,13.0,Lalitpur,West,85.340271,27.636272
25500000,Harisiddhi,2.5,3.0,3,1240.65,13.0,Lalitpur,West,85.340271,27.636272
25000000,Hattiban,3.0,3.0,4,855.625,13.0,Lalitpur,West,85.3325441,27.6499414
22500000,Hattiban,3.0,3.0,5,1197.875,13.0,Lalitpur,West,85.3325441,27.6499414
29000000,Hattiban,3.0,3.0,5,1026.75,13.0,Lalitpur,West,85.3325441,27.6499414
36000000,Hattiban,2.5,3.0,5,1369.0,13.0,Lalitpur,West,85.3325441,27.6499414
25000000,Hattiban,2.5,4.0,8,1471.675,13.0,Lalitpur,West,85.3325441,27.6499414
23000000,Hattiban,2.5,3.0,5,1095.2,13.0,Lalitpur,West,85.3325441,27.6499414
16000000,Hattiban,3.0,1.0,1,1026.75,20.0,Lalitpur,East,85.3325441,27.6499414
20000000,Hattiban,2.0,2.0,4,1026.75,14.0,Lalitpur,South East,85.3325441,27.6499414
20000000,Hattiban,2.0,2.0,3,1026.75,14.0,Lalitpur,South East,85.3325441,27.6499414
21500000,Hattiban,2.5,4.0,6,1369.0,12.0,Lalitpur,East,85.3325441,27.6499414
21500000,Hattiban,2.5,4.0,4,1711.25,20.0,Lalitpur,South East,85.3325441,27.6499414
23500000,Hattiban,2.5,3.0,5,1197.87,13.0,Lalitpur,South,85.3325441,27.6499414
24000000,Hattiban,2.5,3.0,3,1369.0,16.0,Lalitpur,South West,85.3325441,27.6499414
25000000,Hattiban,3.0,3.0,6,700.0,20.0,Lalitpur,North East,85.3325441,27.6499414
25500000,Hattiban,2.5,5.0,6,1095.2,13.0,Lalitpur,South,85.3325441,27.6499414
26000000,Hattiban,2.5,3.0,8,2087.725,15.0,Lalitpur,South,85.3325441,27.6499414
26500000,Hattiban,3.0,5.0,6,1380.0,13.0,Lalitpur,East,85.3325441,27.6499414
28700000,Hattiban,3.0,6.0,6,1403.225,13.0,Lalitpur,South,85.3325441,27.6499414
28700000,Hattiban,3.5,5.0,6,1403.225,13.0,Lalitpur,South,85.3325441,27.6499414
29000000,Hattiban,2.5,4.0,4,1882.375,12.0,Lalitpur,North,85.3325441,27.6499414
29000000,Hattiban,2.5,4.0,6,1112.3125,13.0,Lalitpur,West,85.3325441,27.6499414
32500000,Hattiban,3.0,4.0,5,1369.0,13.0,Lalitpur,South,85.3325441,27.6499414
32500000,Hattiban,2.5,3.0,3,1095.2,20.0,Lalitpur,West,85.3325441,27.6499414
34000000,Hattiban,3.5,4.0,8,1095.2,13.0,Lalitpur,East,85.3325441,27.6499414
35000000,Hattiban,3.5,4.0,5,1369.0,13.0,Lalitpur,North East,85.3325441,27.6499414
39500000,Hattiban,3.0,5.0,7,1403.225,13.0,Lalitpur,North East,85.3325441,27.6499414
40000000,Hattiban,3.0,5.0,7,1403.225,13.0,Lalitpur,North East,85.3325441,27.6499414
45000000,Hattiban,2.5,5.0,5,2053.5,16.0,Lalitpur,North,85.3325441,27.6499414
46000000,Hattiban,3.0,4.0,4,1540.125,13.0,Lalitpur,East,85.3325441,27.6499414
46000000,Hattiban,2.0,4.0,5,1711.25,14.0,Lalitpur,East,85.3325441,27.6499414
46000000,Hattiban,2.5,5.0,4,1129.425,15.0,Lalitpur,South,85.3325441,27.6499414
50000000,Hattiban,3.0,4.0,5,2100.0,16.0,Lalitpur,South,85.3325441,27.6499414
50000000,Hattiban,2.5,3.0,4,1200.0,20.0,Lalitpur,North,85.3325441,27.6499414
55000000,Hattiban,3.0,5.0,5,2395.75,20.0,Lalitpur,South,85.3325441,27.6499414
24000000,Hattiban,2.5,4.0,9,1026.75,13.0,Lalitpur,West,85.3325441,27.6499414
40000000,Hattiban,2.5,3.0,6,1745.475,13.0,Lalitpur,West,85.3325441,27.6499414
67500000,Hattiban,2.5,3.0,3,1369.0,13.0,Lalitpur,West,85.3325441,27.6499414
27500000,Hattiban,3.0,3.0,1,1369.0,13.0,Lalitpur,West,85.3325441,27.6499414
26500000,Hattiban,3.0,3.0,5,1369.0,13.0,Lalitpur,West,85.3325441,27.6499414
24000000,Hattiban,2.5,5.0,4,1540.125,13.0,Lalitpur,West,85.3325441,27.6499414
36000000,Hattiban,2.5,5.0,6,1369.0,13.0,Lalitpur,West,85.3325441,27.6499414
26000000,Hattiban,2.5,4.0,6,1540.125,13.0,Lalitpur,West,85.3325441,27.6499414
25000000,Hattidanda,2.5,3.0,6,1095.2,13.0,Kathmandu,East,null,null
26500000,Hattigauda,3.0,6.0,6,1711.25,14.0,Kathmandu,West,85.3494691,27.7569277
28000000,Hattigauda,2.5,3.0,5,1369.0,12.0,Kathmandu,East,85.3494691,27.7569277
28500000,Hattigauda,3.0,5.0,5,1369.0,15.0,Kathmandu,North,85.3494691,27.7569277
31000000,Hattigauda,3.0,5.0,6,1711.25,13.0,Kathmandu,North,85.3494691,27.7569277
33400000,Hattigauda,3.0,5.0,5,1711.25,13.0,Kathmandu,South West,85.3494691,27.7569277
33400000,Hattigauda,2.5,5.0,5,1754.03,13.0,Kathmandu,South East,85.3494691,27.7569277
33500000,Hattigauda,3.0,5.0,5,2139.0625,13.0,Kathmandu,North West,85.3494691,27.7569277
33500000,Hattigauda,3.0,5.0,5,2139.0625,14.0,Kathmandu,North West,85.3494691,27.7569277
34000000,Hattigauda,2.5,4.0,6,2395.75,13.0,Kathmandu,South West,85.3494691,27.7569277
34000000,Hattigauda,3.0,3.0,4,1369.0,13.0,Kathmandu,South East,85.3494691,27.7569277
34500000,Hattigauda,3.0,5.0,5,1711.25,13.0,Kathmandu,South,85.3494691,27.7569277
34500000,Hattigauda,2.5,4.0,5,1711.25,13.0,Kathmandu,South,85.3494691,27.7569277
35500000,Hattigauda,3.0,5.0,5,2139.0625,13.0,Kathmandu,North West,85.3494691,27.7569277
35500000,Hattigauda,2.0,4.0,4,2139.0625,15.0,Kathmandu,East,85.3494691,27.7569277
36500000,Hattigauda,3.0,3.0,5,2224.625,13.0,Kathmandu,North East,85.3494691,27.7569277
36500000,Hattigauda,3.0,3.0,4,2121.95,13.0,Kathmandu,North East,85.3494691,27.7569277
36500000,Hattigauda,2.5,5.0,5,2121.95,15.0,Kathmandu,East,85.3494691,27.7569277
37500000,Hattigauda,2.0,2.0,5,2139.05,12.0,Kathmandu,East,85.3494691,27.7569277
37500000,Hattigauda,2.0,3.0,4,1711.25,15.0,Kathmandu,South East,85.3494691,27.7569277
37500000,Hattigauda,2.5,5.0,7,2053.5,14.0,Kathmandu,North East,85.3494691,27.7569277
39000000,Hattigauda,3.5,7.0,5,1745.475,13.0,Kathmandu,North,85.3494691,27.7569277
45000000,Hattigauda,3.0,5.0,5,2053.5,13.0,Kathmandu,North,85.3494691,27.7569277
45000000,Hattigauda,3.0,4.0,5,1882.375,13.0,Kathmandu,East,85.3494691,27.7569277
45000000,Hattigauda,3.0,6.0,6,3165.8125,13.0,Kathmandu,East,85.3494691,27.7569277
45000000,Hattigauda,3.0,4.0,6,1711.25,13.0,Kathmandu,North,85.3494691,27.7569277
45000000,Hattigauda,2.5,5.0,6,1711.25,15.0,Kathmandu,North East,85.3494691,27.7569277
50000000,Hattigauda,2.5,5.0,4,1540.125,20.0,Kathmandu,West,85.3494691,27.7569277
57500000,Hattigauda,2.5,5.0,6,2053.5,15.0,Kathmandu,South East,85.3494691,27.7569277
65000000,Hattigauda,2.5,7.0,6,2121.95,14.0,Kathmandu,East,85.3494691,27.7569277
77000000,Hattigauda,2.5,5.0,4,2121.95,20.0,Kathmandu,West,85.3494691,27.7569277
30000000,Hattigaunda,3.0,3.0,4,1095.2,13.0,Kathmandu,West,85.3305739,27.7686237
62500000,Hattigaunda,2.5,5.0,6,2053.5,13.0,Kathmandu,West,85.3305739,27.7686237
25000000,Hattigaunda,2.0,3.0,5,1711.25,13.0,Kathmandu,West,85.3305739,27.7686237
42000000,Hattigaunda,2.5,5.0,4,1711.25,13.0,Kathmandu,West,85.3305739,27.7686237
67500000,Hattigaunda,2.5,2.0,4,2053.5,13.0,Kathmandu,West,85.3305739,27.7686237
34500000,Hattigaunda,3.0,5.0,5,1540.125,13.0,Kathmandu,West,85.3305739,27.7686237
33000000,Hattigaunda,3.0,4.0,7,2053.5,13.0,Kathmandu,West,85.3305739,27.7686237
46000000,Hattigaunda,3.0,5.0,4,1779.7,13.0,Kathmandu,West,85.3305739,27.7686237
35000000,Hattigaunda,3.0,4.0,6,1711.25,13.0,Kathmandu,West,85.3305739,27.7686237
52500000,Hattigaunda,3.0,3.0,4,3080.25,13.0,Kathmandu,West,85.3305739,27.7686237
34500000,Hattigaunda,3.0,4.0,5,1540.125,13.0,Kathmandu,West,85.3305739,27.7686237
35200000,Hattigaunda,3.0,4.0,5,1390.39,13.0,Kathmandu,West,85.3305739,27.7686237
31500000,Hattigaunda,3.0,4.0,6,1369.0,13.0,Kathmandu,West,85.3305739,27.7686237
31500000,Hattigaunda,3.0,5.0,6,1369.0,13.0,Kathmandu,West,85.3305739,27.7686237
39500000,Hattigaunda,3.0,5.0,5,1369.0,13.0,Kathmandu,West,85.3305739,27.7686237
36800000,Hattigaunda,3.5,4.0,4,1369.0,13.0,Kathmandu,West,85.3305739,27.7686237
35000000,Hattigaunda,3.5,4.0,5,1369.0,13.0,Kathmandu,West,85.3305739,27.7686237
58000000,Hattigaunda,3.0,4.0,8,2053.5,13.0,Kathmandu,West,85.3305739,27.7686237
31500000,Hattigaunda,2.5,3.0,5,1197.875,13.0,Kathmandu,West,85.3305739,27.7686237
35000000,Hattigaunda,2.5,5.0,7,1711.25,13.0,Kathmandu,West,85.3305739,27.7686237
53000000,Hattigaunda,2.5,4.0,6,3114.475,13.0,Kathmandu,West,85.3305739,27.7686237
58000000,Hattigaunda,2.5,3.0,8,2053.5,13.0,Kathmandu,West,85.3305739,27.7686237
50000000,Hattigaunda,2.5,4.0,5,2395.75,13.0,Kathmandu,West,85.3305739,27.7686237
42500000,Hattigaunda,3.0,5.0,5,1369.0,13.0,Kathmandu,West,85.3305739,27.7686237
35000000,Hattigaunda,3.0,4.0,5,3080.25,13.0,Kathmandu,West,85.3305739,27.7686237
27500000,Hattigaunda,3.0,3.0,4,1540.12,13.0,Kathmandu,West,85.3305739,27.7686237
26500000,Hattigaunda,3.0,3.0,5,1026.75,13.0,Kathmandu,West,85.3305739,27.7686237
27000000,Hattigaunda,3.0,4.0,4,1060.975,13.0,Kathmandu,West,85.3305739,27.7686237
22000000,Hattigaunda,3.0,3.0,6,1112.31,13.0,Kathmandu,West,85.3305739,27.7686237
17500000,Hattigaunda,3.0,4.0,8,1112.3125,13.0,Kathmandu,West,85.3305739,27.7686237
27500000,Hattigaunda,2.5,3.0,6,1095.2,13.0,Kathmandu,West,85.3305739,27.7686237
