Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,lat,lng
35500000.0,"Sukedhara ,",3.0,3.0,5.0,1437.45,13.0,Kathmandu,West,27.72734,85.34555
29000000.0,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",3.0,4.0,6.0,1437.45,13.0,Kathmandu,West,27.77198,85.35914
35000000.0,"Kadaghari Old Sinamangal Sano Thimi, Pepsicola Area, Kathmandu",3.0,4.0,5.0,1437.45,13.0,Kathmandu,West,27.68866,85.35937
39000000.0,"Baluwakhani Chok, Golphutar, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 44622, Nepal",3.0,5.0,6.0,1437.45,13.0,Kathmandu,West,27.79072,85.35983
39000000.0,"Sainbu, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 13775, Nepal",3.0,3.0,4.0,1369.0,13.0,Lalitpur,West,27.6716,85.33266
15500000.0,"nakkhudole, Nakhudole (Bhaisepati), Lalitpur",3.0,2.0,4.0,1437.45,13.0,Lalitpur,West,27.64893,85.3106
27500000.0,"Hattiban, Lalitpur",3.0,3.0,1.0,1369.0,13.0,Lalitpur,West,27.64904,85.33434
27500000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,3.0,8.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
27000000.0,"Bode, Bhaktapur",3.0,3.0,6.0,1711.25,13.0,Bhaktapur,West,27.67354,85.4263
35000000.0,Gothatar (Kageshwor) >,3.0,4.0,7.0,1711.25,13.0,Kathmandu,West,27.70365,85.37693
50000000.0,Kathmandu > Baluwatar,3.0,4.0,4.0,1711.25,13.0,Kathmandu,West,27.71381,85.31037
35000000.0,"Dhapasi (Tokha), Kathmandu",3.0,4.0,5.0,1711.25,13.0,Kathmandu,West,27.74548,85.34149
37500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,5.0,6.0,1711.25,13.0,Lalitpur,West,27.65556,85.31742
57500000.0,Kathmandu > Baluwatar,3.0,5.0,5.0,1711.25,13.0,Kathmandu,West,27.71381,85.31037
49000000.0,Kathmandu > Budhanilkantha,3.0,5.0,6.0,1711.25,13.0,Kathmandu,West,27.79072,85.35983
40000000.0,"mandhikatar, Mandikatar (Dhumbarahi), Kathmandu",3.0,4.0,5.0,1668.46,13.0,Kathmandu,West,27.72683,85.34386
32000000.0,"Sallaghari, Bhaktapur",3.0,3.0,5.0,1668.46,13.0,Bhaktapur,West,27.67407,85.40672
38500000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,6.0,1604.29,13.0,Kathmandu,West,27.77198,85.35914
38000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,5.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
30000000.0,"Sano Thimi, Bhaktapur",3.0,4.0,4.0,1369.0,13.0,Bhaktapur,West,27.67471,85.42955
29000000.0,"Pasikot (Budhanilkantha) , budanilkantha",3.0,3.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
19500000.0,Lalitpur > Lamatar (Mahalaxmi),3.0,2.0,3.0,1197.875,13.0,Lalitpur,West,27.66063,85.32136
28500000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.0,3.0,4.0,1197.875,13.0,Lalitpur,West,27.64917,85.30034
23000000.0,Kathmandu > Gokarna (Gokarneshwar),3.0,3.0,7.0,1197.875,13.0,Kathmandu,West,27.73765,85.39127
28500000.0,Lalitpur > Bhaisepati / Sainbu,3.0,3.0,4.0,1197.875,13.0,Lalitpur,West,27.64917,85.30034
31000000.0,"Sainbu, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 13775, Nepal",3.0,3.0,4.0,1197.875,13.0,Lalitpur,West,27.6716,85.33266
41000000.0,"Bafal, Kathmandu",3.0,5.0,5.0,1219.26,13.0,Kathmandu,West,27.70087,85.28761
26000000.0,"Kageshwori Manohara, Kathmandu, Bagmati Pradesh, 13958, Nepal",3.0,4.0,6.0,1197.875,13.0,Kathmandu,West,38.89037,-77.03196
27000000.0,"Kalanki, Kathmandu",3.0,4.0,5.0,1197.875,13.0,Kathmandu,West,27.69299,85.28186
24000000.0,"Imadol (Mahalaxmi), Lalitpur",3.0,3.0,4.0,1197.875,13.0,Lalitpur,West,27.66063,85.32136
22500000.0,"Changathali (Mahalaxmi), Lalitpur",3.0,3.0,6.0,1197.875,13.0,Lalitpur,West,27.66063,85.32136
27500000.0,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",3.0,4.0,5.0,1197.875,13.0,Lalitpur,West,27.66652,85.31939
29500000.0,"Imadol (Mahalaxmi), Lalitpur",3.0,3.0,5.0,1240.65,13.0,Lalitpur,West,27.66063,85.32136
37500000.0,"Imadol (Mahalaxmi), Lalitpur",3.0,5.0,8.0,1347.6,13.0,Lalitpur,West,27.66063,85.32136
26000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,3.0,2.0,1369.0,13.0,Lalitpur,West,27.65556,85.31742
23500000.0,"Shri Taudaha Rastriya Higher Secondary School, Dakchhinkali Road, Chobhar, Taudaha, Kirtipur Municipality, Kathmandu, Bagmati Pradesh, 13775, Nepal",3.0,3.0,5.0,1369.0,13.0,Kathmandu,West,27.64816,85.28448
36000000.0,"Sukedhara, Kathmandu",3.0,5.0,5.0,1283.43,13.0,Kathmandu,West,27.72734,85.34555
18500000.0,"Lalitpur City, Lalitpur",3.0,3.0,4.0,1369.0,13.0,Lalitpur,West,24.68488,78.41033
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,4.0,4.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
33500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,5.0,3.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
26000000.0,"chandagiri, Chandragiri, Kathmandu",3.0,5.0,6.0,1369.0,13.0,Kathmandu,West,27.69704,85.3292
35500000.0,"Ishan Children and Women's Hospital, Basundhara chowk, Kathmandu, Nepal",3.0,5.0,5.0,1369.0,13.0,Kathmandu,West,27.69996,85.31354
39000000.0,"suchatar, Syuchatar (Kalanki), Kathmandu",3.0,3.0,4.0,1369.0,13.0,Kathmandu,West,27.69994,85.27672
25500000.0,"Sitapakha, Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, 44795, Nepal",3.0,4.0,5.0,1369.0,13.0,Lalitpur,West,27.66063,85.32136
37500000.0,"Pepsicola (Kadaghari), Kathmandu",3.0,4.0,5.0,1369.0,13.0,Kathmandu,West,27.69379,85.36342
30500000.0,"Nagarjun, Tarakeshwar, Kathmandu, Bagmati Pradesh, 19975, Nepal",3.0,4.0,4.0,1369.0,13.0,Kathmandu,West,27.69576,85.3009
24500000.0,"Tokha, Kathmandu",3.0,3.0,6.0,1026.75,13.0,Kathmandu,West,27.70629,85.39441
26500000.0,"Tokha, काठमाडौं, Bagmati Pradesh, नेपाल",3.0,3.0,6.0,1369.0,13.0,Kathmandu,West,27.71337,85.30632
22000000.0,"Imadol (Mahalaxmi), Lalitpur",3.0,3.0,4.0,919.79,13.0,Lalitpur,West,27.66063,85.32136
60000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,8.0,2053.5,13.0,Kathmandu,West,27.77198,85.35914
26000000.0,"Gothatar (Kageshwor), Kathmandu",3.0,3.0,7.0,1369.0,13.0,Kathmandu,West,27.71381,85.31037
50000000.0,"hadigaun hadigaon, Handigaun, Kathmandu",3.0,3.0,6.0,2498.425,13.0,Kathmandu,West,27.71741,85.33481
33000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,4.0,7.0,2053.5,13.0,Kathmandu,West,27.77198,85.35914
46000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,5.0,4.0,1779.7,13.0,Kathmandu,West,27.77198,85.35914
35000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,4.0,6.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
34500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,4.0,5.0,1540.125,13.0,Kathmandu,West,27.77198,85.35914
25000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,5.0,1540.125,13.0,Kathmandu,West,27.77198,85.35914
22000000.0,"Nakhipot, Lalitpur",3.0,4.0,4.0,1369.0,13.0,Lalitpur,West,27.64985,85.31754
35000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,4.0,4.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
42500000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
42500000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,4.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
34000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,4.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
28000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,4.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
31500000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,9.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
24500000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,3.0,3.0,1129.425,13.0,Kathmandu,West,27.77198,85.35914
41500000.0,"Nakhipot, Lalitpur",3.0,4.0,5.0,1403.225,13.0,Lalitpur,West,27.64985,85.31754
28000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,4.0,1026.75,13.0,Kathmandu,West,27.77198,85.35914
21000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.0,5.0,9.0,1026.75,13.0,Kathmandu,West,27.77198,85.35914
35200000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,4.0,5.0,1390.39,13.0,Kathmandu,West,27.77198,85.35914
31500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,4.0,6.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
31500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,5.0,6.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
42500000.0,"Budhanilkantha temple, Kahu Shivapur, Nepal",3.0,5.0,5.0,1197.875,13.0,Kathmandu,West,27.77716,85.36395
49500000.0,Budhanilkantha > budanilkantha,3.0,3.0,5.0,2053.5,13.0,Kathmandu,West,27.77198,85.35914
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,4.0,4.0,1026.75,13.0,Kathmandu,West,27.77198,85.35914
28500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,4.0,6.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,3.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,4.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
34500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,3.0,3.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
30000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,5.0,8.0,1540.125,13.0,Kathmandu,West,27.77198,85.35914
33000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.0,3.0,5.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
42500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3.5,4.0,6.0,2053.5,13.0,Kathmandu,West,27.77198,85.35914
39500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.0,5.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
30000000.0,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",3.5,4.0,4.0,1437.45,13.0,Kathmandu,West,27.77198,85.35914
49000000.0,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",3.5,5.0,6.0,2053.5,13.0,Kathmandu,West,27.77198,85.35914
36800000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.5,4.0,4.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
30000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.5,3.0,4.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
35000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3.5,4.0,5.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
49500000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.5,5.0,5.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
45000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.5,2.0,5.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
20000000.0,"Bhangal , Valley Public School, Budhanilkantha, Kathmandu, Nepal",3.5,3.0,6.0,1048.14,13.0,Kathmandu,West,27.70664,85.33064
37000000.0,"Bhangal (Budhanilkantha), Kathmandu",3.5,4.0,5.0,1604.29,13.0,Kathmandu,West,27.79072,85.35983
14000000.0,"Bhaktapur City, Bhaktapur",3.5,2.0,2.0,855.625,13.0,Bhaktapur,West,27.67354,85.4263
27500000.0,"Bhaktapur City, Bhaktapur",3.5,3.0,3.0,1711.25,13.0,Bhaktapur,West,27.67354,85.4263
27500000.0,"Bhaktapur City, Bhaktapur",3.5,3.0,3.0,1711.25,13.0,Bhaktapur,West,27.67354,85.4263
43000000.0,"Bhaktapur City, Bhaktapur",3.5,4.0,5.0,2395.75,13.0,Bhaktapur,West,27.67354,85.4263
36000000.0,"nakkhu, Nakhu, Lalitpur",3.5,5.0,4.0,1454.5625,13.0,Lalitpur,West,27.66712,85.30605
24500000.0,"Koteshwor, Kathmandu",3.5,3.0,8.0,855.625,13.0,Kathmandu,West,27.67938,85.34958
31100000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,4.0,4.0,1163.65,13.0,Lalitpur,West,27.64917,85.30034
35000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,2.0,1.0,1197.87,13.0,Lalitpur,West,27.64917,85.30034
35600000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,4.0,3.0,1390.39,13.0,Lalitpur,West,27.64917,85.30034
45000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,4.0,4.0,1540.125,13.0,Lalitpur,West,27.64917,85.30034
38000000.0,"Bhaisepati , Lalitpur, Karyabinayak, Nepal",3.5,4.0,4.0,1095.2,13.0,Lalitpur,West,27.63305,85.30423
68000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,5.0,5.0,2053.5,13.0,Lalitpur,West,27.64917,85.30034
51000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,5.0,7.0,1916.6,13.0,Lalitpur,West,27.64917,85.30034
46000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,3.0,4.0,1540.125,13.0,Lalitpur,West,27.64917,85.30034
31000000.0,"Nakhipot, Lalitpur",3.5,4.0,5.0,1026.75,13.0,Lalitpur,West,27.64985,85.31754
46000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.5,5.0,5.0,1711.25,13.0,Kathmandu,West,27.77198,85.35914
47000000.0,"budanilkantha, Budhanilkantha, Kathmandu",3.5,5.0,4.0,2053.5,13.0,Kathmandu,West,27.77198,85.35914
30000000.0,"Boudha, Kathmandu",3.5,4.0,9.0,1369.0,13.0,Kathmandu,West,27.72176,85.36276
30500000.0,"Boshigaun, Chandragiri Municipality, Kathmandu, Bagmati Pradesh, 44618, Nepal",3.5,4.0,5.0,1369.0,13.0,Kathmandu,West,27.73776,85.33931
22000000.0,"Boshigaun Ring Road, Boshigaun, Chandragiri, Kathmandu, Bagmati Pradesh, 44618, Nepal",3.5,3.0,6.0,1197.875,13.0,Kathmandu,West,27.69704,85.3292
29900000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",3.5,5.0,4.0,1112.3125,13.0,Lalitpur,West,27.66712,85.30605
29900000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",3.5,5.0,4.0,1112.3125,13.0,Lalitpur,West,27.66712,85.30605
29900000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",3.5,5.0,6.0,1163.65,13.0,Lalitpur,West,27.66712,85.30605
48000000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",3.5,4.0,4.0,1779.7,13.0,Lalitpur,West,27.66712,85.30605
38000000.0,"Nakhu Dobato, Ring Road, Lalitpur, Nepal",3.5,3.0,5.0,1518.73,13.0,Lalitpur,West,27.65952,85.32298
35000000.0,"Bishal Chok, Nakhipot, Lalitpur, Bagmati Pradesh, 44702, Nepal",3.5,3.0,5.0,1369.0,13.0,Lalitpur,West,27.65099,85.31772
16000000.0,"Mulpani (Kageshwor), Kathmandu",3.5,3.0,4.0,1026.75,13.0,Kathmandu,West,27.70629,85.39441
50000000.0,"Budhanilkantha, Kathmandu",3.5,5.0,5.0,1967.93,13.0,Kathmandu,West,27.79072,85.35983
43500000.0,"Golfutar (Budhanilkantha), Kathmandu",3.5,3.0,3.0,1540.125,13.0,Kathmandu,West,27.79072,85.35983
49000000.0,"Golfutar (Budhanilkantha), Kathmandu",3.5,4.0,4.0,2395.75,13.0,Kathmandu,West,27.79072,85.35983
70000000.0,"Maharajgunj, Kathmandu",3.5,4.0,5.0,2053.5,13.0,Kathmandu,West,27.72716,85.30461
42500000.0,"Makalbari Narayantar Boudha Baudha Gokarna, Jorpati Area, Kathmandu",3.0,3.0,5.0,1454.5625,13.0,Kathmandu,West,27.72185,85.38281
31000000.0,"Central Business Park, Thapathali Marg, Thapathali, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44617, Nepal",3.0,3.0,6.0,1283.43,13.0,Kathmandu,West,27.69268,85.32115
31000000.0,"chabil cabahil, Chabahil, Kathmandu",3.0,3.0,6.0,1197.875,13.0,Kathmandu,West,27.71735,85.3471
20500000.0,"chandagiri, Chandragiri, Kathmandu",3.0,3.0,4.0,1060.975,13.0,Kathmandu,West,27.69704,85.3292
41500000.0,"Chandol, Kathmandu",3.0,3.0,7.0,1796.81,13.0,Kathmandu,West,27.72338,85.33679
28500000.0,"Dhumbarahi Kumaristhan, Sukedhara Area, Kathmandu",3.0,3.0,4.0,1095.2,13.0,Kathmandu,West,27.71947,85.34648
60000000.0,"mandhikatar, Mandikatar (Dhumbarahi), Kathmandu",3.0,2.0,3.0,2053.5,13.0,Kathmandu,West,27.72683,85.34386
18000000.0,"Dharmasthali, Tarakeshwar Municipality, Kathmandu, Bagmati Pradesh, 19975, Nepal",3.0,3.0,6.0,1026.75,13.0,Kathmandu,West,27.76405,85.29922
49000000.0,"Mandikatar (Dhumbarahi), Kathmandu",3.0,3.0,5.0,2053.5,13.0,Kathmandu,West,27.72683,85.34386
26500000.0,"Dhapasi (Tokha), Kathmandu",3.0,5.0,6.0,1197.875,13.0,Kathmandu,West,27.74548,85.34149
34000000.0,"Dhapasi (Tokha), Kathmandu",3.0,4.0,6.0,1283.4375,13.0,Kathmandu,West,27.74548,85.34149
32500000.0,"Dhapasi (Tokha), Kathmandu",3.0,3.0,3.0,1369.0,13.0,Kathmandu,West,27.74548,85.34149
44000000.0,"Dhapasi (Tokha), Kathmandu",3.0,4.0,7.0,1711.25,13.0,Kathmandu,West,27.74548,85.34149
31000000.0,"Dhapakhel Buspark, F102, Lalitpur, Nepal",3.0,3.0,7.0,1903.76,13.0,Lalitpur,West,27.63618,85.33195
21900000.0,"Dhapakhel, Lalitpur",3.0,4.0,5.0,1454.5625,13.0,Lalitpur,West,27.65336,85.32565
29500000.0,"Dhapakhel, Lalitpur",3.0,3.0,5.0,1369.0,13.0,Lalitpur,West,27.65336,85.32565
26400000.0,"Mandikatar Sukedhara, Dhumbarahi Area, Kathmandu",3.0,5.0,5.0,1369.0,13.0,Kathmandu,West,27.72683,85.34386
37500000.0,"Dhapasi (Tokha), Kathmandu",3.0,3.0,5.0,2395.75,13.0,Kathmandu,West,27.74548,85.34149
22500000.0,"Basundhara Golfutar Bansbari Gongabu, Dhapasi Area, Kathmandu",3.0,3.0,4.0,941.1875,13.0,Kathmandu,West,27.73397,85.30181
25000000.0,"Sunakothi, Lalitpur",3.0,2.0,3.0,941.18,13.0,Lalitpur,West,27.63387,85.31862
47500000.0,"Swacha Marg, Kshitij Nagar, Shankhamul, Kathmandu, Bagmati Pradesh, 44617, Nepal",3.0,2.0,5.0,1540.125,13.0,Kathmandu,West,27.69089,85.33658
70000000.0,"tachal thachal, Tahachal, Kathmandu",3.0,4.0,4.0,1369.0,13.0,Kathmandu,West,27.70535,85.29631
22500000.0,"taiba, Thaiba (Godawari), Lalitpur",3.0,3.0,3.0,941.1875,13.0,Lalitpur,West,27.66617,85.30975
60000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,5.0,5.0,1711.25,13.0,Lalitpur,West,27.65556,85.31742
33500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,8.0,1711.25,13.0,Lalitpur,West,27.65556,85.31742
42500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,5.0,9.0,1437.45,13.0,Lalitpur,West,27.65556,85.31742
38000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,5.0,1437.45,13.0,Lalitpur,West,27.65556,85.31742
45000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,5.0,4.0,1369.0,13.0,Lalitpur,West,27.65556,85.31742
29500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,5.0,6.0,1369.0,13.0,Lalitpur,West,27.65556,85.31742
27000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,4.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
22000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,5.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
27000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,4.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
27500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,5.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
25500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,5.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
33000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,6.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
55000000.0,"Sumeru Hospital, Dhapakhel, Lalitpur, Nepal",3.0,3.0,4.0,2121.95,13.0,Lalitpur,West,27.64499,85.326
33000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,5.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
24000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,6.0,1060.975,13.0,Lalitpur,West,27.65556,85.31742
29500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,5.0,1095.2,13.0,Lalitpur,West,27.65556,85.31742
22500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,6.0,1197.87,13.0,Lalitpur,West,27.65556,85.31742
37500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,5.0,5.0,1369.0,13.0,Lalitpur,West,27.65556,85.31742
13500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,3.0,5.0,1369.0,13.0,Lalitpur,West,27.65556,85.31742
34500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,5.0,1369.0,13.0,Lalitpur,West,27.65556,85.31742
31500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,4.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
26500000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",3.0,4.0,4.0,1026.75,13.0,Lalitpur,West,27.65556,85.31742
39000000.0,"Sukedhara, Kathmandu",3.0,5.0,7.0,1369.0,13.0,Kathmandu,West,27.72734,85.34555
24500000.0,Thaiba,3.0,3.0,6.0,1369.0,13.0,Lalitpur,West,27.62231,85.35016
26000000.0,"Sipadol (Suryabinayak), Bhaktapur",3.0,3.0,5.0,1369.0,13.0,Bhaktapur,West,27.6663,85.42902
27500000.0,"Sirutar Lokanthali Kaushaltar Gathaghar Tikathali, Balkot Area, Bhaktapur",3.0,4.0,5.0,1095.2,13.0,Kathmandu,West,38.89037,-77.03196
25000000.0,"Sitapaila (Nagarjun), Kathmandu",3.0,4.0,4.0,2395.75,13.0,Kathmandu,West,27.70745,85.28294
28500000.0,"Sitapaila (Nagarjun), Kathmandu",3.0,3.0,6.0,1240.65,13.0,Kathmandu,West,27.70745,85.28294
27000000.0,"Sitapaila (Nagarjun), Kathmandu",3.0,2.0,5.0,1197.875,13.0,Kathmandu,West,27.70745,85.28294
30000000.0,"Sitapaila (Nagarjun), Kathmandu",3.0,3.0,6.0,1026.75,13.0,Kathmandu,West,27.70745,85.28294
31000000.0,"Sitapaila chwok, सितापाइला मार्ग, Nagarjun, Nepal",3.0,3.0,5.0,1197.87,13.0,Kathmandu,West,27.70745,85.28294
30000000.0,"Sukedhara Area, Kathmandu",3.0,3.0,6.0,1283.43,13.0,Kathmandu,West,27.72734,85.34555
23500000.0,"suchatar, Syuchatar (Kalanki), Kathmandu",3.0,3.0,1.0,1112.31,13.0,Kathmandu,West,27.69994,85.27672
25000000.0,"suchatar, Syuchatar (Kalanki), Kathmandu",3.0,3.0,4.0,1711.25,13.0,Kathmandu,West,27.69994,85.27672
27500000.0,"Sitapakha, Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",3.0,4.0,5.0,1155.09,13.0,Lalitpur,West,27.66063,85.32136
