price,Location,Floor,Bathroom,Bedroom,Land,Road Size,Land Mark,url,182.25
16500000,Kathmandu > Khadka Bhadrakali (Budhanilkantha),1,3,2,1711.25,13,Budhanilkantha Ganesh school,https://hamrobazaar.com/for-sale-house/4-ana-house-for-sale-at-budhanilkantha-pasikot-in-kathmandu/1c0fbccdf52649c194b2f18823e762c0,
50000000,"Bansbari Area, Kathmandu",12,3,4,1711.25,13,Near Hotel Sambala,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kalopool-in-kathmandu/50c7407a65a04bfd9828f6f4098dd356,
42500000,सानो भर्यांङ,2,3,4,1711.25,13,near yellow ghumba,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hattigauda-in-kathmandu/d6dd56c5e3584204bc187c9245f5b6b6,
63500000,"अरुन थापा मुर्ति चोक, सानेपा",2,3,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-bungla-22-in-kathmandu/634618ae3ca547bc81879ca645dc7c31,
27500000,"Bhaktapur City, Bhaktapur",25,3,3,1711.25,13,,https://hamrobazaar.com/for-sale-house/sana-gau-ko-naya-ghar-bikrima-in-lalitpur/1ff7ed86740d42739ef77909bdcc88bd,
32500000,"Tokha Chandeshwari (Tokha), Kathmandu",25,3,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-boudha-nayabasti-gjbhos-3348-in-kathmandu/cf396db6487d4249b3ee90d62e8658f2,
27500000,"Bhaktapur City, Bhaktapur",25,3,3,1711.25,13,,https://hamrobazaar.com/for-sale-house/dhapakhel-brand-new-house-425-aana-in-lalitpur/794ea40d7522484aa50e0baed6e18b0d,
37500000,"Thecho Chapagaun Road, Wakhat, Thecho",3,3,3,1711.25,13,Nepal telecom,https://hamrobazaar.com/for-sale-house/house-for-sale-in-budanilkantha-ktm-in-kathmandu/d23d0af8c68b4a00b650de0aa8345824,
38000000,"Banda Ganga Marg, सिर्जना टोल, नया बानेश्वर",3,3,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-nayabasti-in-lalitpur/0eed6c4c91e44e6faa02c638edee51e1,
27500000,"Khadka Bhadrakali Sub-Health Post, Dharampur, Budhanilkantha, काठमाडौं, Bagmati Pradesh, नेपाल",3,3,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-at-fulbari-marg-nakhu-in-lalitpur/7926dd2afcf0403fa1db6eb0f6883fe0,
30000000,"Yaw-cho, Panga, Langocha, Kirtipur Municipality, Kathmandu",3,3,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-dhapakhel-civil-homes-in-lalitpur/c32269f5e7c647abb59f4477b1d31838,
62500000,"Ghusingal Marga West, Bakhundol, Kupondole",3,3,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/25-in-lalitpur/a034513425ae4920a9e024499dca0dda,
55000000,"Dallu, Chhauni, Kathmandu",3,3,3,1711.25,13,V,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/02f4f2b700454e8e9f5b5d533cbc9277,
55000000,"Budhanilkantha, Kathmandu",3,3,3,1711.25,13,A,https://hamrobazaar.com/for-sale-house/beautiful-house-at-taudol-2km-from-banasthali-in-kathmandu/6e9007a105194af2806df8c2b81168d1,
28000000,"Satungal (Chandragiri), Kathmandu",3,3,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/3-aana-house-for-sale-at-budhanilkantha-bangal-in-kathmandu/e6cc6a942fd14c7cb7c1c37829d3304c,
34500000,"Bhaktapur City, Bhaktapur",3,3,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/for-sell-hiuse-in-kathmandu/b1ba1cfec63846b3a64673ef4f6b41e3,
34000000,थुलो भार्याङ,3,3,5,1711.25,13,Thulobhareng saanti chok,https://hamrobazaar.com/for-sale-house/house-on-sale-at-shital-height-in-lalitpur/0f78d79949224db19104770e57bfc069,
43500000,"Shrijanshil Tol, Basundhara",3,3,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/nakhipot-brand-new-house-on-sale-in-lalitpur/4deb7286a79f4214b24ae3df7bc7c319,
27500000,"Aakashedhara, Mandikhatar",3,3,5,1711.25,13,Kapan Ram Mandir,https://hamrobazaar.com/for-sale-house/25-storey-residential-house-on-sale-at-imadol-in-lalitpur/0e92fc0c7b414efaabcce7325f0fcc0b,
42500000,"धापाखेल मार्ग, ऐरवा टोल, Dhapakhel",4,3,5,1711.25,13,gems Bata 700 mtr mathi,https://hamrobazaar.com/for-sale-house/house-on-sale-at-makalbari-in-kathmandu/184b8a5c2010442cb8f098fbb725664b,
33000000,"Gothatar (Kageshwor), Kathmandu",25,4,8,1711.25,13,Dotel Dairy,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bhatbhotani-dhalko-in-kathmandu/f6080376edec40b9a056050d839b4062,
37500000,"bangal, Bhangal (Budhanilkantha), Kathmandu",25,4,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sale-at-kadaghariharharmahadev-in-kathmandu/6215a42297eb4b82a4743aa2e932e20c,
31500000,"Balkot (Ananta), Bhaktapur",25,4,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kapan-in-kathmandu/6516cf832ff54813b772c7f7ee850719,
40000000,"Sunakothi, Lalitpur",3,4,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-nearby-gokul-awas-bhaisepati-in-lalitpur/7da7185cea4d419c89705cfaf1c8d281,
65000000,"Baluwatar, Kathmandu",3,4,,1711.25,13,Baluwatar,https://hamrobazaar.com/for-sale-house/house-for-sale-at-khumaltar-lalitpur-in-lalitpur/c4620ac0299e4ba59d1b758de952392b,
41000000,"Imadol (Mahalaxmi), Lalitpur",3,4,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-nepalgunj-gjbhos-3305-in-banke/2426fdcd0e8844268d7bdd8c837a9052,
29000000,"Kageshwori Manohara, Kageshwori Manohara Municipality, Kathmandu, Bagmati Pradesh, 20187, Nepal",35,4,6,1711.25,13,Shiva chok,https://hamrobazaar.com/for-sale-house/thankot-house-for-sale-25-storey-in-kathmandu/d6f368585efa4052af5cc6c9944c74ef,
28000000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",35,4,8,1711.25,13,Ochu Height,https://hamrobazaar.com/for-sale-house/house-for-sale-at-deuba-chowk-budhanilkantha-in-kathmandu/9c27572f3e3b430a8db73e9f450839d7,
40000000,Kathmandu > Narayanthan (Budhanilkantha),25,4,3,1711.25,13,Kathmandu bhudanilkantha,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bafal-in-kathmandu/cd6859d139d64776803a660b74671d0f,
40000000,Kathmandu > Balaju,25,4,7,1711.25,13,Near microbus stop,https://hamrobazaar.com/for-sale-house/house-for-sale-balkhu-houseing-in-nepal/678e0be03f394b86b203e8eda4232ed7,
48500000,Kathmandu > Handigaun,3,4,5,1711.25,13,Handigaun,https://hamrobazaar.com/for-sale-house/bangalow-sale-at-sitapaila-saranpur-in-kathmandu/4f583d5f9b6343efa3b5b9f3e30aa7f8,
37500000,Kathmandu > Dhapasi (Tokha),35,4,7,1711.25,13,Greenland chok.,https://hamrobazaar.com/for-sale-house/25-storey-building-on-sale-at-sinamangalkathmand-in-kathmandu/d5682503139b44efb1b583ae853d28b0,
36000000,"Budhanilkantha, काठमाडौं, Bagmati Pradesh, नेपाल",2,4,7,1711.25,13,"Near bhangal, budhanilkantha",https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/eaf1ad64c8414ce4a9d704b9525bcecc,
45000000,"Imadol (Mahalaxmi), Lalitpur",2,4,0,1711.25,13,,https://hamrobazaar.com/for-sale-house/residential-25-storey-banglow-in-bhaktapur/d88dce86fcf6442a82fad3ab167e9c11,
37500000,"Gulgocha Marg, Sunakothi",2,4,3,1711.25,13,,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-in-kathmandu/2fb820964f08457984780c888f55e794,
45000000,"Bafal, Kathmandu",25,4,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-at-dhapasi-ktm-in-kathmandu/77979bfe312c4ba7a952418f3895b8b6,
33500000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",25,4,8,1711.25,13,"Siddhipur, Sanagaun Scholl Chowk",https://hamrobazaar.com/for-sale-house/4ana-house-for-sale-at-budhanilkantha-chyasaltole-in-kathmandu/95404367f3794b518307bfde53c97659,
27000000,"Tokha Area, Kathmandu",3,4,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-mandikhatar-kathmandu-in-bara/9ba9104b22e94923812895743f52b1a6,
51500000,"Budhanilkantha, काठमाडौं, Bagmati Pradesh, नेपाल",3,4,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/buy-houses-e-in-nepal/3b8f1ad419584761ba65cb45ff73984d,
47500000,"Prabachan Marg, सिर्जना टोल, बानेश्वर",3,4,10,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-lubhu-in-lalitpur/b63af84716d44f76b3e0297b52f3483e,
38000000,"दुलाल टोल, खड्कागाउँ",3,4,3,1711.25,13,,https://hamrobazaar.com/for-sale-house/bungalowonsale-at-mahalaxmithaan-in-lalitpur/ea505b9fc6864f7397d2cec38da0fd34,
33000000,Dhapakhel,3,4,5,1711.25,13,Dhapakhel Near Flying House,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-imadol-lalitpur-in-lalitpur/9e14b6247e084228ba597214f3736295,
55000000,"Khumaltar, Lalitpur",3,4,3,1711.25,13,,https://hamrobazaar.com/for-sale-house/brand-new-25-stored-house-on-sale-at-hattigauda-in-kathmandu/3f65946b010149f9a385bda9ceedface,
30000000,"सीतापाखा, Imadol",3,4,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/27-aana-unbelievable-2-bunglows-1-place-bhaisipati-in-lalitpur/f08dbe059cab445690f66bd1c559da95,
35000000,"Basnetgaon, Dhobighat",3,4,8,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-hattigaunda-in-kathmandu/e0efad7ddc6b4af0b39a1525085cf27c,
39500000,"Kusunti Kumar Pith Marg, Naya Nagar, Kusunti, Lalitpur",3,4,5,1711.25,13,Kusunti Near Arunima Basti,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sitapaila-in-kathmandu/56c9fd5274584520866ff601cd3509fc,
42100000,"Baluwakhani Chok, Dharampur",3,4,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/75-anna-land-with-free-house-on-sale-in-kupondole-in-lalitpur/b6e570002b16433e9eab62841d3d551b,
45000000,Imadol,3,4,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/latest-bungalow-for-sale-in-budhanilkantha-colony-in-kathmandu/5b9fb8eec2c34c2492d232730d728609,
45000000,"Narayan Gopal Chowk, Basundhara",3,4,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/semibanglow-at-gothatar-in-kathmandu/70214e9683a344078ae40fc47b0582ac,
36000000,"nakkhudole, Nakhudole (Bhaisepati), Lalitpur",3,4,5,1711.25,13,TALIM KENDRA,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-bhainsepatinayabazar-in-lalitpur/2b965ce799794c80b5e46cc0c60ec067,
47500000,"Bansbari Sadak, Narayan Gopal Chowk, Basundhara",3,4,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-hattigauda-in-kathmandu/31962f7f8e404a11a9404f5bd4035846,
35000000,"Basnetgaon, Dhobighat",3,4,8,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-dadhikot-bhaktapur-in-bhaktapur/774bdcde3879452b891181af8893e29d,
45000000,"Thapagaun, Kathmandu, Kathmandu Metropolitan City, Kathmandu",4,4,3,1711.25,13,,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-karyabinayaklalitpur-in-lalitpur/a7d651a3ddb941e4bc83c866a1ed0bad,
40000000,"Bhaisepati , Lalitpur, Karyabinayak, Nepal",,4,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/67ee7128596645148a221c75be876990,
42000000,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",2,5,4,1711.25,13,,https://hamrobazaar.com/for-sale-house/nakkhipot-house-in-lalitpur/3745deae2ac44d5abc720609e7e3f16f,
60000000,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",25,5,5,1711.25,13,Nakkhu,https://hamrobazaar.com/for-sale-house/house-for-sale-at-hattiban-in-lalitpur/af06f8c185a14224b295f84554b8aab2,
46000000,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/brand-new-house-for-sale-at-sanepa-lalitpur-in-lalitpur/11c015e98165444bacd0d434f0a43f63,
35000000,"Baudha, Boudha, Kathmandu",25,5,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-maharajgunj-kanti-in-kathmandu/84f83a6c5df94609acca2528a40c5f09,
28000000,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",3,5,8,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-khumaltar-in-lalitpur/dffa97248b8546cdb6ce25e3c1382ac0,
35000000,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",3,5,7,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-morang/57081228b47e4415add175226209497d,
39000000,Kathmandu > Mandikatar (Dhumbarahi),25,5,6,1711.25,13,à¤®à¤£à¥à¤¡à¤¿à¤–à¤¾à¤Ÿà¤¾à¤°,https://hamrobazaar.com/for-sale-house/house-on-sale-at-tokha-in-kathmandu/f4141b31dc8143e4b84cc252056ac496,
52500000,"Sat Talle Chok, Sukedhara",2,5,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-lalitpur/a43fb30cbe0140f3ab917358adc7bcf0,
59500000,"अरुन थापा मुर्ति चोक, सानेपा",2,5,6,1711.25,13,sanepa chowk,https://hamrobazaar.com/for-sale-house/for-sale-6bhk-house-in-imadol-lalitpur-in-lalitpur/a4bd821f61824e6f9da7025fe910861c,
42000000,Khadkagaon,275,5,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budanilkanthta-in-kathmandu/4c2c3df4c49c44bc8ceb9d1f9f8b801a,
43500000,Khadkagaon,3,5,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/for-sale-flat-sys-house-at-bhangal-in-kathmandu/b31d3208869d4b8dae680900215109d3,
52500000,"Talim Kendra Marg, Sainbu",3,5,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-in-kathmandu/ac27232f6e9247ae84ba5a3e74664e54,
49000000,Khadkagaon,3,5,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/bungalownearkumaribank-samakhushi-tokha-in-kathmandu/e316a41b726249a5b6bb0da22ca4e659,
39500000,"Baluwakhani Chok, Golphutar",3,5,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/4bhk-house-for-sale-at-italitar-budhanilkantha-in-kathmandu/348236efc1e840f1b3f9137f59a0e7dc,
38500000,खड्कागाउँ,3,5,4,1711.25,13,man b marga,https://hamrobazaar.com/for-sale-house/designer-house-on-sale-katunje-suryabinayak5-in-bhaktapur/37c3c7b28b0d4a2cac038539a2a1bd96,
55000000,"Talim Kendra Marg, Sainbu",3,5,5,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-sanogaun-in-lalitpur/c1f5def80d6f48dba94e2f6746a9b296,
45000000,Imadol,3,5,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-manbhawan-lalitpur-in-lalitpur/9b54d82f08a34e4c8c4bd4b990385cbf,
35000000,"Baluwakhani Chok, Golphutar",3,5,6,1711.25,13,Near Vally publicly School,https://hamrobazaar.com/for-sale-house/house-on-sale-at-balaju-tarkeswor-in-kathmandu/fc216f9206d444719168b61cd545a8aa,
40000000,"Baluwakhani Chok, Golphutar",3,5,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/for-sale-bungalow-at-imadol-lalitpur-in-lalitpur/aa9820bded2947d6a4834886ee12617f,
52500000,"mandhikatar, Mandikatar (Dhumbarahi), Kathmandu",3,5,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-dhapasi-height-in-kathmandu/f70d28cbbece42348e629af15f7be503,
46000000,"Pawan Galli, सुङ्गावा चोक, धुम्बाराही",3,5,5,1711.25,13,dhumbarahi,https://hamrobazaar.com/for-sale-house/house-for-sale-at-chandragiri-in-kathmandu/fc17a589e35042d4848f80e378455183,
42500000,"Euro Kids, Chapali Bhadrakali, Budhanilkantha, काठमाडौं, Bagmati Pradesh, नेपाल",3,5,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/urgent-house-on-sale-chyasindol-hepali-height-in-kathmandu/5cb56f65fbe540e4a1706a1eecf18d0e,
49000000,"Milijuli Tol, Chappal Karkhana, Kathmandu",3,5,5,1711.25,13,With car parking and 2 attached,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kageshwari-in-kathmandu/4ff6e5e263db40e99f7e7f5ef4939515,
45000000,"Baluwakhani Chok, Golphutar",3,5,7,1711.25,13,,https://hamrobazaar.com/for-sale-house/for-sale-bungalow-at-sita-paila-sita-homes-in-kathmandu/a6db7185be7b4179938b4285fbcd4299,
39000000,"Kusunti, Lalitpur",35,5,7,1711.25,13,Near Hajurba chowk,https://hamrobazaar.com/for-sale-house/fully-furnished-house-on-sale-at-lamatar-lalitpur-in-lalitpur/838f45c82875450f8e35f6bdc2b4ecbb,
380000000,"Nakhipot Marg, Bishal Chok, Nakhudol",4,5,10,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-dhumbrahi-pipalbot-ktm-in-bara/9fd82e1a8a244782a6502749790bc798,
39000000,"Lalitpur City, Lalitpur",25,6,5,1711.25,13,ICIMOD,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sale-at-gamcha-bhaktapur-in-bhaktapur/35acc8e5eaf5425298b15fecadee9ce1,
55000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,6,7,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-hattigauda-budhanilkantha-in-kathmandu/581f663bb3574bacb760fccee85f2c30,
38500000,"Parajuli Niwas, 555, WT Road, Nagarjun, Nagarjun Municipality, Kathmandu, Bagmati Pradesh, 44618, Nepal",35,6,9,1711.25,13,Aadheshwor Chwok,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kalanki-in-kathmandu/2103cdd7756f4239aed07fe4e3c2f093,
29900000,Kathmandu > Bhangal (Budhanilkantha),3,6,7,1711.25,13,"Sundar Basti Bhangal, Budhanilkantha 8, Kathmandu.",https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-brand-new-in-kathmandu/163d978240054f67a265ab8d3fb89c99,
35000000,Kathmandu > Bhangal (Budhanilkantha),3,6,6,1711.25,13,Bhangal height near park location,https://hamrobazaar.com/for-sale-house/house-on-sale-at-taukhel-in-lalitpur/e4e32416e10146d8bad1396e5d1703f2,
40000000,"Budhanilkantha, काठमाडौं, Bagmati Pradesh, नेपाल",2,6,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/f3c13b58a7cd486a80ef9349be794683,
63500000,"सुन्दर टोल मार्ग, Sanepa",3,6,5,1711.25,13,Sagarmatha College,https://hamrobazaar.com/for-sale-house/house-on-sale-at-basundhara-in-kathmandu/33247d867da34809bd96cab186b73a94,
49000000,"Rudramati Chowk, Mandikhatar",3,6,8,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-chabahil-mitrapark-in-kathmandu/327a050eeda54539a820371b3554bda5,
40200000,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",3,6,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/commercial-in-lalitpur/416f106b1c45412cbfba0eab4094eb63,
45500000,Dharampur,3,6,6,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-laliatpur-sanepa-in-lalitpur/6e5ecdab7fba4ebeb0a5896589c1d2d9,
45000000,"Shovahiti Road, Tikhidol, Nakhudol",3,6,6,1711.25,13,Chumlung bhawan,https://hamrobazaar.com/for-sale-house/25-storey-house-sale-at-brihat-cluster-balkhu-in-kathmandu/c695f425a4b04449bf380b343b54b716,
39000000,"Samakhusi, Kathmandu",4,6,9,1711.25,13,,https://hamrobazaar.com/for-sale-house/new-house-for-sale-in-kathmandu/5edf415183d24a58b3197bf75c95ba2b,
37500000,"Chobu Nani, Slaughter Area, Lalitpur, Bagmati Pradesh, 8975 EPC 1220, Nepal",5,6,10,1711.25,13,near baglamukhi mandir and ashok stupa,https://hamrobazaar.com/for-sale-house/commercial-house-for-sale-at-imadol-sanagaun-in-lalitpur/4ef3281db4bd4e9dbc855564a31d81ce,
37000000,"Satdobato, Lalitpur",25,7,5,1711.25,13,New Milenium School,https://hamrobazaar.com/for-sale-house/urgently-needed-house-in-baluwatar-lazimpat-naxal-in-kathmandu/f10c51e827184572bc7dd93b43bc93fa,
37000000,"KEC Marg Mathillo, धापाखेल, Dhapakhel",3,7,8,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-banasthali-in-kathmandu/ae7e5670e7324a9c819ac128e611fb7b,
50000000,"Kathmandu Ringroad, पानीपोखरी, सामाखुसी",4,8,8,1711.25,13,,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-or-rent-both-option-available-in-kathmandu/f74a729d802e4ed884ecc8a82b4187c0,
46000000,Dharampur,4,8,11,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-lalitpur-in-lalitpur/7229de50642241369e0770b63e274072,
38500000,"bangal, Bhangal (Budhanilkantha), Kathmandu",25,5(2 attached),6,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-basigaun-satungal-in-kathmandu/9d7197d8a21a4379ab57746eebec34ea,
60000000,Kathmandu > Baluwatar,25,,,1711.25,13,100 mtr chinese embassy,https://hamrobazaar.com/for-sale-house/godawari-4-aana-house-in-lalitpur/c7f196b363ea4773a3926f2973e5a036,
55000000,Kathmandu > Baluwatar,25,,,1711.25,13,Few MTR from big mart baluwatar Cksmohancks,https://hamrobazaar.com/for-sale-house/house-for-booking-at-imadol-kamalpokhari-in-lalitpur/b964ff6dda484e369314664d53ab2334,
62500000,Kathmandu > Basundhara,45,,,1711.25,13,Nearly by ring road.,https://hamrobazaar.com/for-sale-house/house-for-sale-in-lalitpur/1fe6ad36e47442f0a33bb52ce4bf7d33,
47000000,Kathmandu > Samakhusi,5,,,1711.25,13,Samakhusi out.,https://hamrobazaar.com/for-sale-house/house-for-sale-at-raniban-near-micropark-in-kathmandu/99a11154d5114a6b95afbb91056c24aa,
25000000,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",1,,,1711.25,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/7c6f646c800645e8b6af149e6c0236e9,
22000000,"Badegaun (Godawari) ,",3,,,1711.25,13,Godawari Lalitpur,https://hamrobazaar.com/for-sale-house/house-in-bhangal-budhanilkantha-in-kathmandu/31c8b3ac58f2478d9768ad59aa4a77e3,
50000000,"Mt. Kailash School, Sir Raj Bahadur Road, Aakashedhara, Mandikhatar, Budhanilkantha, Kathmandu, Bagmati Pradesh, 3832, Nepal",,,,1711.25,13,,https://hamrobazaar.com/for-sale-house/modern-bungalow-at-balkhu-inside-ringroad-in-kathmandu/f9b2b42157ee42b29d2b5581f193a923,
65000000,"Dipnagar Marg, सेती ओपी, कोट देवी",2,1,5,1711.25,20,,https://hamrobazaar.com/for-sale-house/padma-colony-ko-ghar-on-sale-in-kathmandu/f4ddc6e8d57f425cb53c943bd2395011,
340000000,"Katunje Nikosera Kamerotar Dudhpati Naya Thimi, Sallaghari Area, Bhaktapur",2and half,3,4,1711.25,20,,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-in-kathmandu/959ee41f75294afa89ae626a22c51898,
