Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
1.35,Lalitpur,Imadol,1197.875,13000000,2,1,North East,10
2.5,Lalitpur,Imadol,1369,22000000,5,3,North West,10
3,Lalitpur,Imadol,1026.75,23500000,6,4,North,10
3,Kathmandu,Mulpani,1026.75,16500000,5,3,North,10
2.5, Kathmandu,Naya Basti,1026.75,20500000,7,3,,10
2.5, Kathmandu,Baniyatar,1026.75,20500000,4,3,,10
2,Kathmandu,Mid Baneshwor,2395.75,50000000,7,4,South East,10
3, Lalitpur,Imadol,787.175,22000000,4,3,,10
2.5, Kathmandu,Thankot,752.95,11500000,,,,10
5,Kathmandu,Gongabu,1540.125,30000000,10,6,West,10
2.5,Lalitpur,Sovahity,1026.75,20000000,4,3,South,10
3,Lalitpur,Satdobato,1625.6875,32500000,5,4,South East,10
4,Kathmandu,Goldhunga,1026.75,18000000,0,0,North East,10
1,Kathmandu,Goldhunga,1112.3125,6500000,3,1,West,10
,Kathmandu,Chandragiri,898.40625,14000000,0,0,East,10
2.5, Kathmandu,Chandragiri,1095.2,18500000,8,,,10
,Kathmandu,Gongabu,1540.125,22500000,0,0,East,10
,Kathmandu,Chandragiri,1711.25,26500000,6,3,West,10
3,Kathmandu,Chandragiri,1711.25,22000000,6,3,East,10
3,Kathmandu,Mulpani,1026.75,16500000,5,3,North,10
2.5, Kathmandu,Budhanilkantha,1095.2,28800000,,,,10
3,Lalitpur,Nakhipot,1369,20500000,0,0,South,10
,Lalitpur,Hattiban,2139.0625,26000000,0,0,South,10
3,Lalitpur,Nakhipot,1369,20500000,0,0,South,10
1,Kathmandu,Goldhunga,1112.3125,6500000,3,1,West,10
2.5, Kathmandu,Rudreshwor,752.95,10500000,5,3,,10
2.5, Kathmandu,Lolang,1060.975,15500000,,,,10
1, Kathmandu,Jarankhu,1060.975,7800000,,,,10
,Kathmandu,Gongabu,1026.75,25000000,0,0,East,10
,Kathmandu,Kapan,855.625,16500000,0,0,South West,10
2,Kathmandu,Mid Baneshwor,5476,100000000,3,3,North,10
4,Lalitpur,Kupondole,7871.75,273258,4,0,East,10
5,Kathmandu,Baghbazaar,1133.703125,35000000,9,7,North,10
4,Kathmandu,Goldhunga,1026.75,1800000020,0,0,North East,10
3, Kathmandu,Kumarigal,1095.2,32000000,8,4,West,10
,Kathmandu,Kapan,1369,26500000,4,3,East,10
,Kathmandu,Syuchatar,2224.625,22000000,5,3,South West,10
3,Kathmandu,Joranku,1197.875,15000000,3,3,South,10
3.5, Kathmandu,Machhapokhari,2738,55000000,6,4,South East,10
3,Kathmandu,Joranku,1197.875,15000000,3,3,South,10
3,Kathmandu,Baniyatar,1112.3125,16500000,6,3,South,10
2.5, Kathmandu,Gurjudhara,2053.5,29000000,5,3,South East,10
,Kathmandu,Baniyatar,1711.25,32000000,9,4,East,10
2.5, Lalitpur,Imadol,752.95,23500000,8,,South,10
2.5, Lalitpur,Sanepa,2738,68000000,6,6,South East,10
2.5, Kathmandu,Lazimpat,752.95,22500000,4,2,South,10
3, Bhaktapur,Suryabinayak,2053.5,82000000,8,3,South East,10
1,Kathmandu,Samakhusi,727.28125,1.3E+14,2,1,South,10
2.5, Kathmandu,Gothatar,1026.75,21000000,5,3,South,10
3.5, Kathmandu,Baniyatar,1711.25,28500000,6,3,South East,10
2.5, Kathmandu,Kalanki,1026.75,23000000,5,3,South,10
4, Kathmandu,Shantinagar,1026.75,46000000,8,5,South,10
2.5, Lalitpur,Sanepa,1711.25,45000000,5,4,South East,10
3.5, Kathmandu,Chunikhel,1026.75,25000000,7,3,South,10
2.5, Lalitpur,Imadol,752.95,19000000,4,2,South,10
3, Kathmandu,Khahare,1026.75,17200000,5,,South,10
2.5, Kathmandu,Ramkot,1129.425,23000000,5,4,North West,10
3, Kathmandu,Syuchatar,1026.75,23000000,4,2,North West,10
4,Kathmandu,Samakhusi,1048.140625,25000000,0,4,North,10
,Kathmandu,Thali,1026.75,11000000,0,0,West,10
,Kathmandu,Thali,1026.75,11000000,0,0,West,10
,Kathmandu,Baneshwor,2759.390625,85000000,0,0,South,10
,Kathmandu,Kalanki,0,19000000,7,3,South West,10
2.5, Kathmandu,Chunikhel,752.95,19500000,4,3,South West,10
,Kathmandu,Tarkeshwor,1112.3125,8500000,4,0,South,10
,Kathmandu,Tarkeshwor,1369,8000000,7,3,West,10
3.5, Kathmandu,Swoyambhu,1060.975,31500000,,,North West,10
,Kathmandu,Tarkeshwor,1112.3125,8500000,4,0,South,10
,Kathmandu,Tarkeshwor,1026.75,17000000,0,0,East,10
4,Kathmandu,Kalanki,1711.25,24000000,12,4,North,10
3.5, Kathmandu,Maharajgunj,4107,120000000,,4,South East,10
2.5, Kathmandu,Baluwatar,3422.5,80000000,,5,South East,10
,Kathmandu,Tarkeshwor,1497.34375,18500000,6,3,South,10
2,Kathmandu,Tarkeshwor,1026.75,17000000,5,2,East,10
1,Kathmandu,Tarakeshwar,919.796875,12000000,1,1,North West,10
,Kathmandu,Baneshwor,700,25000,0,0,West,10
2.5,Kathmandu,Baneshwor,2738,47500000,5,4,West,10
2.5, Kathmandu,Jarankhu,1095.2,16000000,4,3,South West,10
3,Kathmandu,Bansbari,2053.5,36000000,6,6,South East,10
3,Kathmandu,Jorpati,1369,23000000,7,4,East,10
3, Kathmandu,Shankhamul,1026.75,31500000,4,3,South East,10
3.5, Kathmandu,Basundhara,1026.75,28000000,,4,South East,10
2.5, Kathmandu,Mahadevsthan,1711.25,22000000,6,3,South,10
3.5, Kathmandu,Lainchaur,1711.25,43000000,17,10,South,10
3,Kathmandu,Jorpati,1026.75,16500000,9,3,South West,10
3,Kathmandu,Sitapaila,2053.5,29000000,6,4,East,10
3.5, Kathmandu,Baluwatar,2053.5,76000000,8,10,South,10
,Kathmandu,Bhangal,1026.75,12000000,0,0,South West,10
,Kathmandu,Bishal Nagar,1044,45000,2,2,South East,10
1,Kathmandu,Kadaghari,1197.875,13000000,2,1,East,10
,Kathmandu,Kadaghari,1369,11300000,3,1,North,10
2,Kathmandu,Sitapaila,1347.609375,18500000,3,3,South,10
5, Kathmandu,Gaurighat,2395.75,60000000,9,7,South,10
3.5, Kathmandu,Dhumbarahi,2429.975,56000000,7,6,South,10
,Kathmandu,Basundhara,900,30000,2,1,West,10
3,Kathmandu,Shantinagar,2224.625,42500000,6,0,North,10
2.5, Kathmandu,Baluwatar,2738,55000000,4,3,South,10
3,Kathmandu,Basundhara,2053.5,20000,2,1,West,10
3.5, Bhaktapur,Balkot,2053.5,42500000,4,4,South,10
2.5, Kathmandu,Basanti Chowk,1026.75,22000000,,,South,10
2.5, Kathmandu,Kalanki,1403.225,29000000,5,4,South,10
2.5, Kathmandu,Chandragiri,1095.2,17000000,6,3,South East,10
3,Kathmandu,Kageshwari Manohara,705.890625,12500000,4,3,East,10
6,Kathmandu,Basantapur,342.25,22500000,3,4,South East,10
2.5, Kathmandu,Mulpani,1497,12500000,4,3,South East,10
1, Kathmandu,Danchhi,1060.975,15000000,2,1,South,10
2.5,Kathmandu,Buddhanagar,1026.75,29900000,5,3,South,10
2.5, Lalitpur,Bhaisepati,1403.225,38000000,4,3,South East,10
2.5,Kathmandu,Buddhanagar,855.625,24500000,3,3,South,10
2.5, Kathmandu,Jorpati,1095.2,23000000,5,3,South,10
2.5, Lalitpur,Imadol,1060.975,23000000,,,South East,10
1, Bhaktapur,Sudal,1095.2,10500000,3,1,South,10
2, Kathmandu,Chandragiri,1369,16000000,2,2,South East,10
2.5, Kathmandu,Goldhunga,1129.425,17000000,5,3,South,10
2.5, Lalitpur,Thecho,1369,26000000,4,3,South,10
3,Kathmandu,Jorpati,1112.3125,14000000,0,0,East,10
2.5, Kathmandu,Ramkot,1129.425,17500000,3,3,South East,10
3,Kathmandu,Basundhara,1369,30000000,4,4,South,10
3,Kathmandu,Jorpati,1026.75,16500000,9,3,South West,10
2,Kathmandu,Jorpati,2224.625,50000,6,3,East,10
3, Kathmandu,Paiyuntar,1369,29000000,,,South East,10
2.5, Kathmandu,Balaju,3114.475,57500000,,,West,10
2.5,Kathmandu,Kalanki,1369,17000000,4,3,North West,10
3, Bhaktapur,Jhaukhel,1403.225,14000000,2,,North East,10
2.5, Kathmandu,Goldhunga,1403.225,20000000,6,3,West,10
4,Lalitpur,Chakupat,684.5,14000000,5,2,North,10
3,Kathmandu,Guheshwori,1026.75,15500000,0,0,East,10
3.5, Lalitpur,Bhaisepati,1711.25,35000000,,,East,10
3, Kathmandu,Naya Basti,1711.25,28000000,7,5,East,10
,Kathmandu,Kalopul,1283.4375,29000000,0,0,West,10
3.5, Kathmandu,Pasikot,1745.475,32500000,5,2,East,10
,Kathmandu,Kalopul,1283.4375,29000000,0,0,West,10
1, Kathmandu,Kalanki,1437.45,18000000,4,3,East,10
2.5, Kathmandu,Rudreshwor,2053.5,35000000,,,East,10
2.5, Kathmandu,Dhapasi,2053.5,32500000,5,1,East,10
1,Kathmandu,Gurujudhara,1112.3125,8500000,2,1,West,10
1,Kathmandu,Gurujudhara,1112.3125,8500000,2,1,West,10
3,Kathmandu,Balkhu,3080.25,49500000,7,7,South,10
3.5, Kathmandu,Dhumbarahi,2429.975,57000000,8,8,East,10
3,Kathmandu,Budhanilkantha,1197.875,19000000,8,4,North,10
1, Bhaktapur,Sudal,1095.2,10500000,2,1,West,10
2.5,Kathmandu,Goldhunga,1026.75,16500000,6,3,South East,10
3.5, Kathmandu,Kapan,2053.5,29500000,,,East,10
2.5, Kathmandu,Goldhunga,1095.2,25000000,5,,West,10
3.5, Kathmandu,Gongabu,1437.45,22500000,6,3,East,10
4,Lalitpur,Dhapakhel,1369,25600000,0,0,East,10
5,Kathmandu,Gongabu,1540.125,29000000,10,6,West,10
1,Kathmandu,Balaju,4534.8125,29150000,1,1,East,10
,Kathmandu,Gothatar,941.1875,16200000,0,0,South,10
4, Kathmandu,Dillibazar,1813.925,35500000,,4,West,10
3,Kathmandu,Kapan,1369,27000000,11,3,South East,10
3.5, Kathmandu,Goldhunga,1711.475,29900000,8,4,West,10
3.5, Bhaktapur,Sudal,1129.425,21000000,10,3,East,10
3, Kathmandu,Banasthali,1711.25,32500000,,,West,10
3, Kathmandu,Gurjudhara,1437.45,18500000,4,3,East,10
2.5, Lalitpur,Changathali,1369,17000000,7,3,East,10
2.5, Kathmandu,Gothatar,1369,38000000,8,5,East,10
2, Kathmandu,Gongabu,1711.25,37000000,4,2,West,10
2.5, Kathmandu,Machhapokhari,1369,30000000,,,East,10
2.5, Kathmandu,Thankot,1711.25,22000000,6,3,West,10
3.5, Kathmandu,Goldhunga,1540.125,29900000,8,4,West,10
,Lalitpur,Dhapakhel,1860.984375,25000000,6,3,North,10
4.5, Kathmandu,Gongabu,1437.45,31500000,12,7,West,10
3,Lalitpur,Dhapakhel,1540.125,21500000,0,0,South West,10
2.5, Kathmandu,Dhumbarahi,1369,38000000,3,3,East,10
3, Lalitpur,Nakkhu,1403.225,36000000,5,3,North East,10
2.5, Kathmandu,Greenland Chowk,3080.25,45000000,7,4,East,10
1, Kathmandu,Thali,1095.2,13300000,2,1,West,10
5.5, Kathmandu,Putalisadak,410.7,44000000,,7,West,10
3, Kathmandu,Syuchatar,1369,37000000,6,4,North,10
7, Kathmandu,Anamnagar,5133.75,400000000,,,South West,10
2.5, Kathmandu,Mahadevtar,1369,24000000,5,3,North,10
2.5,Kathmandu,Baluwatar,1711.25,39000000,7,3,North,10
2.5, Kathmandu,Gongabu,2738,51500000,,,South West,10
2.5, Kathmandu,Makalbari,2087.725,35000000,6,,South West,10
2.5,Kathmandu,Kalanki,1369,17000000,4,3,North West,10
3,Kathmandu,Tokha,1540.125,24500000,7,3,South East,10
3,Kathmandu,Thapathali,2181.84375,9000000,6,3,East,10
2.5, Lalitpur,Dhapakhel,1437.45,21500000,,,South West,10
2.5, Kathmandu,Tyanglafat,1026.75,24500000,7,4,North East,10
4, Kathmandu,Kapan,1026.75,25000000,,,North East,10
3,Kathmandu,Banasthali,1069.53125,19000000,8,0,South,10
3, Kathmandu,Paiyuntar,1163.65,28500000,17,,North East,10
3,Kathmandu,Budhanilkantha,1112.3125,16000000,4,3,East,10
2.5, Kathmandu,Tokha,1369,26000000,6,3,North East,10
2.5, Kathmandu,Goldhunga,1369,19500000,4,5,North East,10
2.5,Kathmandu,Raniban,1540.125,23500000,5,3,West,10
4.5, Lalitpur,Satdobato,3114.475,70000000,12,4,East,10
2.5, Kathmandu,Ichangu Narayan,1129.425,31000000,4,3,North,10
,Kathmandu,Pepsicola,1026.75,18000000,0,0,South,10
,Kathmandu,Baluwatar,1882.375,39000000,0,0,North East,10
2.5, Kathmandu,Baluwakhani,1095.2,27500000,6,4,West,10
,Kathmandu,Halchowk,1026.75,31000000,0,4,West,10
4, Kathmandu,Paiyuntar,1060.975,18500000,7,5,West,10
3.5, Kathmandu,Gongabu,1060.975,37500000,8,3,West,10
,Lalitpur,Baghdol,7529.5,50000,2,1,South West,10
3,Kathmandu,Tokha,1540.125,24500000,7,3,South East,10
3.5, Kathmandu,Pepsicola,1026.75,26000000,8,4,North,10
,Kathmandu,Pepsicola,1283.4375,16000000,0,0,East,10
3, Kathmandu,Tokha,1026.75,17000000,4,,West,10
3, Kathmandu,Gairi Gaun,1060.975,25000000,,,North,10
2.5, Kathmandu,Lolang,1026.75,25500000,8,3,West,10
2.5, Kathmandu,Naikap,1060.975,20000000,4,2,North,10
3,Kathmandu,Pepsicola,1454.5625,27500000,0,3,East,10
1, Kathmandu,Grande Hospital,1095.2,19000000,3,1,North,10
2.5, Kathmandu,Naya Basti,1095.2,26000000,5,2,North,10
5, Kathmandu,Kalanki,1026.75,60000000,1,1,West,10
, Kathmandu,Halchowk,787.175,15000000,6,3,West,10
3.5, Kathmandu,Samakhusi,1026.75,25500000,6,4,North,10
,Kathmandu,Goldhunga,1369,19500000,0,0,North East,10
3,Kathmandu,Shantinagar,2224.625,42500000,6,0,North,10
4.5,Kathmandu,Basundhara,1454.5625,42500000,8,4,North East,10
2.5,Kathmandu,Mulpani,1369,24500000,6,3,East,10
2.5, Kathmandu,Aakasedhara,1369,19000000,,,,10
3,Kathmandu,Lazimpat,2053.5,30000000,0,0,South East,10
3, Kathmandu,Paknajol,3080.25,72500000,,,,10
2.5,Kathmandu,Sitapaila,1347.6,17500000,3,3,South West,10
3,Kathmandu,Manamaiju,855.625,13500000,4,3,East,10
3,Bhaktapur,Suryabinayak,1026.75,20200000,7,4,East,10
3.5,Kathmandu,Mulpani,1000,16000000,4,3,East,10
2.5,Kathmandu,Kapan,1197.875,23500000,5,3,South East,10
3, Kathmandu,Gaurighat,2053.5,50000000,5,5,,10
2.5,Kathmandu,Maharajgunj,2738,48000000,7,5,South,10
2.5,Kathmandu,Itakhel,1711.25,22000000,6,3,East,10
3,Kathmandu,Manamaiju,855.625,13500000,4,3,East,10
10,Kathmandu,Kapan,1454.5625,17000000,8,3,North,10
4,Kathmandu,Balaju,1582.9,50000000,8,8,South,10
3.5,Lalitpur,Imadol,898.44,25000000,6,3,East,10
2.5,Kathmandu,Samakhusi,1711.25,45000000,7,4,East,10
3.5,Kathmandu,Panga,1026.75,13500000,4,3,South,10
3,Kathmandu,Tinthana,2762.29975,50000000,7,3,North West,10
2.5,Lalitpur,Hattiban,1026.75,18000000,4,3,North East,10
2.5,Kathmandu,Kageshwori Manahara-6,1026.75,15000000,6,3,North,10
2.5,Kathmandu,Padamshal,1882.375,26000000,6,3,South East,10
2.5,Lalitpur,Dhunge Sangu,1283.4375,27500000,7,5,North East,10
3,Bhaktapur,Duwakot,1369,14500000,6,3,North,10
3.5,Kathmandu,Shantinagar,1540.125,45500000,6,4,East,10
4.5,Kathmandu,Ranibari,2652.4375,45000000,7,8,West,10
3,Kathmandu,Kapan,1369,29000000,1,1,South East,10
3.5,Lalitpur,Near Mediciti Hospital,3807.53125,62500000,8,6,,10
3.5,Kathmandu,Naya Bazar,2053.5,95000000,8,3,South West,10
1,Kathmandu,Manamaiju,1197.875,16500000,0,0,South,10
3.5,Bhaktapur,Lokanthali,1197.875,27500000,8,4,West,10
2.5,Kathmandu,Sitapaila,1711.25,29000000,4,4,West,10
4.5,Kathmandu,Mitranagar,1882.37,37500000,22,14,South,10
2.5,Lalitpur,Imadol,1047.285,24000000,4,4,West,10
2.5,Lalitpur,Imadol,1026.75,21000000,6,3,South East,10
2.5,Kathmandu,Dhumbarahi,4107,75000000,5,5,East,10
3, Kathmandu,Chabahil,2053.5,50000000,,,,10
2.5,Kathmandu,Dhapasi,2395.75,50000000,4,4,South,10
3,Kathmandu,Koteshwor,919.796875,33000000,0,3,East,10
3.5,Bhaktapur,Changunarayan,1283.43,21000000,8,3,East,10
,Kathmandu,Dharmasthali,1454.5625,15500000,0,0,West,10
1,Kathmandu,Kadaghari,1026.75,17200000,5,1,South,10
2.5,Lalitpur,Imadol,1026.75,17000000,5,4,East,10
2.5,Kathmandu,Manamaiju,1197.87,16000000,5,2,East,10
4,Bhaktapur,Lokanthali,1711.25,25500000,0,0,South West,10
2,Kathmandu,Nayabasti,1711.25,23500000,1,1,South,10
,Kathmandu,Kirtipur,1026.75,15000000,0,0,South,10
3.5,Kathmandu,Koteshwor,1026.75,41500000,1,4,East,10
2.5,Lalitpur,Sanepa,1026.75,41000000,6,5,South East,10
3,Kathmandu,Tahachal,1540.125,39500000,1,1,East,10
2.5, Kathmandu,Naya Bazar,1369,33000000,5,4,,10
2.5,Kathmandu,Bansbari,1454.56,29000000,6,4,West,10
3,Kathmandu,Lazimpat,2053.5,30000000,0,0,South East,10
3.5,Kathmandu,Goldhunga,1500,29500000,8,4,West,10
3,Bhaktapur,Subarnachowk,1500,29500000,8,3,South,10
2.5,Kathmandu,Kapan,1369,26500000,5,3,East,10
2.5,Kathmandu,Chandragiri,1711.25,26500000,6,3,West,10
2.5,Kathmandu,Makalbari,1369,28000000,5,4,South,10
2,Kathmandu,Kapan,1625.68,26000000,2,2,North,10
2.5,Bhaktapur,Sanothimi,5133.75,70000000,7,4,East,10
2.5,Kathmandu,Syuchatar,1925.15,25500000,4,2,West,10
3.5, Kathmandu,New Baneshwor,2738,85000000,,,,10
3,Kathmandu,Kapan,1026.75,12500000,3,3,North,10
3.5,Lalitpur,Gwarko,2909.125,60000000,12,6,East,10
2.5,Kathmandu,Maharajgunj,3764.75,105000000,4,4,East,10
1,Kathmandu,Kapan,1026.75,10600000,2,1,South,10
2.5,Kathmandu,Sanobharyang,900,25000000,5,3,East,10
3,Kathmandu,Bansbari,2053.5,36000000,6,5,South East,10
2.5,Kathmandu,Chunikhel,898.4,19500000,4,3,South West,10
,Kathmandu,Dhumbarahi,2502.703125,65000000,0,0,South,10
1,Kathmandu,Kapan,1369,19000000,2,1,West,10
1,Kathmandu,Thankot,3080.25,18500000,4,1,West,10
,Kathmandu,Kirtipur,1026.75,15000000,0,0,South,10
,Kathmandu,Dhumbarahi,941.1875,19000000,0,0,East,10
,Kathmandu,Dhumbarahi,2395.75,38000000,10,0,South,10
3.5, Kathmandu,Kharibot,1369,32500000,,,,10
2,Bhaktapur,Bhaktapur,1369,17000000,4,2,East,10
2.5,Kathmandu,Sitapaila,1500,35500000,6,4,East,10
4,Bhaktapur,Lokanthali,1711.25,25500000,0,0,South West,10
,Kathmandu,Dhumbarahi,2395.75,38000000,10,0,South,10
2.5,Kathmandu,Sundar Basti Bhangal,1163.65,26000000,5,3,South East,10
3.5,Kathmandu,Syuchatar,1540.125,30000000,1,5,East,10
2.5, Kathmandu,Thali,1197.875,15500000,4,2,,10
1.5,Bhaktapur,Duwakot,1060.975,9000000,3,2,North,10
3,Kathmandu,Gurjudhara,1540.12,18500000,4,3,East,10
3.5, Kathmandu,Lolang,1471.675,25000000,,,,10
3,Lalitpur,Tikathali,1112.3125,14500000,10,0,East,10
2.5,Kathmandu,Budhanilkantha,2310.1875,67500000,5,3,North East,10
2.5,Kathmandu,Thankot,1882.37,30000000,8,3,South East,10
2,Kathmandu,Gongabu Chowk,1711.25,37000000,4,2,west,10
3,Kathmandu,Purano naikap,1197.87,20000000,6,,South,10
2.5,Kathmandu,Balaju,28235.62,31500000,6,2,South,10
3.5,Bhaktapur,Sano thimi,1240.65,19000000,10,4,East,10
2.5,Lalitpur,"Boje Pokhari, Imadol",1454.5625,25000000,6,2,South,10
2.5,Kathmandu,Bhangal,1026.75,21000000,5,2,East,10
,Kathmandu,Anamnagar,3935.87,,,,West,10
2.5,Kathmandu,Jadibuti,1411.78,18500000,6,4,West,10
2.5,Lalitpur,"Boje Pokhari, Imadol",1283.4375,28000000,7,3,East,10
2.5,Kathmandu,Jorpati,752.95,14300000,3,3,South,10
2.5,Kathmandu,Ichangu Narayan,1304.82,31000000,5,4,north,10
4,Kathmandu,Baluwatar,2395.75,41000000,11,4,South East,10
2.5,Lalitpur,Satdobato,2053.5,25000000,5,3,North,10
,Kathmandu,Kavresthali,1369,23000000,7,3,North East,10
3,Bhaktapur,Changunarayan,1283.4375,21000000,10,3,East,10
,Bhaktapur,Changunarayan,1369,10500000,0,0,South,10
2.5,Kathmandu,Banasthali,1026.75,29500000,4,3,East,10
,Kathmandu,Kavresthali,1369,10500000,0,0,North,10
,Bhaktapur,Changunarayan,1369,10500000,0,0,South,10
,Kathmandu,Tarakeswor,2395.75,55000000,5,5,South,10
2.5, Kathmandu,Dhumbarahi,1437.45,33000000,,,,10
1,Kathmandu,Kapan,1026.75,10600000,2,1,South,10
3,Bhaktapur,Balkot,1026.75,19000000,3,4,North,10
3.5,Lalitpur,Khumaltar,2310.18,17500000,8,5,East,10
2.5,Kathmandu,Boudha,1754.03125,35000000,5,4,West,10
2.5,Kathmandu,Kapan,1026.75,18000000,5,3,West,10
2.5,Kathmandu,Syuchatar,1882.37,22500000,5,3,East,10
2.5,Kathmandu,Chandragiri,1454.5625,16500000,4,3,East,10
4,Kathmandu,Goldhunga,1711.25,29900000,8,4,West,10
1,Kathmandu,Sesmati,1026.75,12700000,3,1,North,10
3,Bhaktapur,Sipadol,1197.875,19000000,7,3,East,10
3,Kathmandu,Maharajgunj,2738,48000000,7,6,South,10
3.5,Kathmandu,Boudha,727.28,17000000,7,4,South East,10
2.5,Kathmandu,Jorpati,855.625,15200000,4,3,East,10
3.5, Kathmandu,Katyani Chowk,1369,33000000,,,,10
2.5,Kathmandu,Kapan,855.62,14500000,4,3,East,10
2.5,Kathmandu,Makalbari,1475.953125,20000000,7,3,West,10
2.5,Lalitpur,Imadol,1090.92,19700000,4,4,South East,10
2.5,Kathmandu,Danchhi,1026.75,16000000,4,3,South East,10
3.5,Kathmandu,Nikhileshwor,1369,32500000,10,5,East,10
2.5,Kathmandu,Ratomate,941.1875,13000000,4,3,,10
2.5,Kathmandu,Purano Naikap,1711.25,30000000,5,4,West,10
2.5,Kathmandu,Sitapaila,1095.2,14500000,3,3,East,10
1,Bhaktapur,Duwakot,1060.975,750000000,4,1,South,10
2.5,Kathmandu,Makalbari,1475.953125,20000000,7,3,West,10
2, Bhaktapur,Bageshwori,1095.2,11500000,2,2,,10
5,Kathmandu,Maharajgunj,1000,32000,2,2,West,10
3,Kathmandu,Dillibazar,1500,350000000,7,3,South East,10
,Kathmandu,Kavresthali,1026.75,7000000,0,0,West,10
2,Kathmandu,Thali,900,9100000,3,2,West,10
3.5, Kathmandu,Sorhakhutte,1711.25,37000000,4,5,,10
,Kathmandu,Chhauni,342.25,55000,0,0,North,10
2,Kathmandu,Balambu,855.62,11000000,4,3,East,10
,Kathmandu,Kavresthali,1026.75,7000000,0,0,West,10
,Bhaktapur,Bhaktapur,1369,11000000,0,0,East,10
3,Bhaktapur,Sipadol,1197.875,19500000,6,3,East,10
4.5, Kathmandu,Gorkarneshwor,1369,27000000,8,4,West,11
3,Kathmandu,Baniyatar,1711.25,25000000,7,5,South,11
3,Kathmandu,Pepsicola,1197.875,23000000,5,5,North East,11
2.5, Kathmandu,Thankot,1060.975,17000000,6,,North,11
2.5, Kathmandu,Thankot,2121.95,17500000,,,,11
4.5, Kathmandu,Gorkarneshwor,1369,27000000,8,4,West,11
2.5, Kathmandu,Ekatabasti,752.95,16000000,4,5,South,11
2.5, Kathmandu,Sitapaila,1026.75,20000000,,,,11
2.5, Kathmandu,Budhanilkantha,1369,67500000,8,8,,11
2.5, Lalitpur,Kusunti,1437.45,40000000,4,4,West,11
3.5, Kathmandu,Aakasedhara,1437.45,28000000,,,,11
3.5, Kathmandu,Nepaltar,1369,22500000,6,7,East,11
2.5, Lalitpur,Imadol,1095.2,26500000,4,4,North West,11
3.5, Kathmandu,Nepaltar,1026.75,21900000,,,East,11
3.5, Kathmandu,Manamaiju,1060.975,28000000,8,6,East,11
2, Kathmandu,Chhauni,2053.5,7000000,,,,11
2.5, Lalitpur,Changathali,1060.975,15000000,,,East,11
2.5, Kathmandu,Kapan,2053.5,35000000,12,4,,11
2.5,Kathmandu,Naikap,2053.5,22000000,11,3,South,11
2.5, Lalitpur,Lubhu,1060.975,15000000,,,East,11
2,Kathmandu,Gurujudhara,1454.5625,17000000,6,3,South East,11
2, Kathmandu,Maharajgunj,3764.75,105000000,4,4,East,11
2.5, Kathmandu,Lazimpat,2053.5,56000000,5,4,,11
4, Kathmandu,Bouddha,3148.7,67500000,8,6,North East,11
2, Lalitpur,Godawari,1060.975,17500000,6,3,West,11
3.5, Lalitpur,Nakhipot,1369,71000000,,6,South East,11
2,Lalitpur,Hattiban,7443.9375,25600000,4,4,East,11
3, Kathmandu,Narayantar,1026.75,24000000,6,3,South,11
3, Kathmandu,Tokha,1026.75,24000000,5,3,South,11
2.5, Kathmandu,Thankot,787.175,13500000,,,,11
4,Kathmandu,Kirtipur,1197.875,23500000,10,4,East,11
2.5, Kathmandu,Makalbari,2087.725,37000000,5,3,,11
3.5,Kathmandu,Ranjit colony,1925.15,45000000,7,9,East,11
3.5,Kathmandu,Pepsicola,1369,32500000,4,3,North,11
3.5, Kathmandu,Nepaltar,1026.75,21600000,8,4,North,11
3.5, Kathmandu,Mandikhatar,1779.7,18000000,4,4,East,11
,Kathmandu,Budhanilkantha,1369,30000,2,1,West,11
1.5, Lalitpur,Imadol,1026.75,14500000,4,1,North,11
4,Kathmandu,Baluwatar,2053.5,75000000,8,9,South East,11
2.5, Kathmandu,Lambagar,1369,26000000,6,3,South,11
2,Kathmandu,Sitapaila,1369,30000000,6,4,North West,11
2.5, Lalitpur,Bhelpa,1095.2,26500000,5,3,South West,11
2, Kathmandu,Tinkune,3422.5,50000000,5,3,North,11
,Kathmandu,Thankot,1369,15500000,4,1,East,11
2.5, Kathmandu,Bhangal ,1095.2,29500000,,,,11
3.5, Kathmandu,Anamnagar,1129.425,42500000,6,5,South West,11
,Kathmandu,Durbar Marg,855.625,50000,0,0,North,11
2.5, Lalitpur,Satdobato,3422.5,70000000,7,6,,11
2.5, Kathmandu,Golfutar,3080.25,80000000,,,,11
2,Kathmandu,Tinkune,8128.4375,32500000,4,3,East,11
2, Kathmandu,Naya Basti,1711.25,23500000,,,South,11
,Lalitpur,Pulchowk,300,15500,2,1,South West,11
2.5, Kathmandu,Grande Hospital,1369,33000000,,,,11
3, Kathmandu,Kalanki,1129.425,26000000,,,,11
2.5, Kathmandu,Bhangal ,1369,27500000,,,,11
2.5, Kathmandu,Budhanilkantha,3080.25,60000000,3,3,,11
3, Kathmandu,Kalanki,1129.425,16500000,4,,North East,11
2, Kathmandu,Gahana Pokhari,2156.175,70000000,6,5,South,11
3,Lalitpur,Lubhu,1133.703125,11000000,3,4,South East,11
2.5, Kathmandu,Nagarjun,1095.2,40000000,4,6,,11
,Kathmandu,Thulo Bharyang,1369,28000000,0,0,West,11
,Kathmandu,Chhauni,1304.828125,25000000,6,3,North,11
2.5,Lalitpur,Sita Pakha,1026.75,25000000,4,4,East,12
