Address,Bedroom,Bathroom,Floors,Face,Road,City,Land,Price
Golfutar,5,0,3,North East,12,Kathmandu,1475.953125,28500000
Golfutar,5,0,2,East,20,Kathmandu,6502.75,102500000
Golfutar,0,4,3,East,20,Kathmandu,2053.5,45000000
Golfutar,4,4,2,East,20,Kathmandu,2395.75,35000000
Golfutar,4,4,2,South East,20,Kathmandu,3080.25,55000000
Golfutar,5,4,2,South East,16,Kathmandu,3080.25,47500000
Golfutar,6,6,3,East,16,Kathmandu,7529.5,350000
Golfutar,4,4,2,East,15,Kathmandu,2395.75,35000000
Golfutar,4,3,3,East,30,Kathmandu,1369,32500000
Golfutar,6,4,3,East,13,Kathmandu,1026.75,18000000
Golfutar,5,3,2.5,South West,15,Kathmandu,1369,29000000
Golfutar,5,0,3,North East,12,Kathmandu,1475.953125,28500000
Gongabu,4,3,3,South,12,Kathmandu,1386.39032,35000000
Gongabu,0,0,,East,12,Kathmandu,7101.6875,90000000
Gongabu,0,0,,West,0,Kathmandu,1711.25,27500000
Gongabu,0,0,,East,0,Kathmandu,1711.25,27500000
Gongabu,0,0,,East,10,Kathmandu,1026.75,25000000
Gongabu,4,4,20,East,16,Kathmandu,2395.75,35000000
Gongabu,0,0,,East,10,Kathmandu,1540.125,22500000
Gongabu,31,4,5,East,20,Kathmandu,1711.25,90000000
Gongabu,4,3,2.5,North,13,Kathmandu,1197.875,26000000
Gongabu,0,0,3,North,0,Kathmandu,1454.5625,22500000
Gongabu,10,6,5,West,10,Kathmandu,1540.125,30000000
Gongabu,9,9,4,North,9,Kathmandu,855.625,31000000
Gongabu,13,0,4,East,13,Kathmandu,1369,80000
Gongabu,4,3,2.5,North,13,Kathmandu,1197.875,26000000
Gongabu,0,0,0,East,14,Kathmandu,1026.75,20000000
Gongabu,9,3,3,North,12,Kathmandu,8,130000
Gongabu,10,6,5,West,10,Kathmandu,1540.125,29000000
Gothatar,0,0,,East,13,Kathmandu,1026.75,19000000
Gothatar,0,0,,West,14,Kathmandu,1026.75,18000000
Gothatar,2,1,2,East,13,Kathmandu,1112.3125,15800000
Gothatar,0,0,,South,10,Kathmandu,941.1875,16200000
Gothatar,0,0,2,North,13,Kathmandu,1197.875,15500000
Gothatar,3,3,2.5,East,14,Kathmandu,1026.75,18500000
Gothatar,8,0,,North,13,Kathmandu,1048.140625,16500000
Gothatar,8,0,3,West,13,Kathmandu,855.625,14000000
Gothatar,0,0,,South,20,Kathmandu,2310.1875,36000000
Gothatar,8,0,,North,13,Kathmandu,1048.140625,16500000
Gothatar,8,0,3,West,13,Kathmandu,855.625,14000000
Gothatar,0,0,,South,20,Kathmandu,2310.1875,36000000
Grande Villa,4,3,2,North,16,Kathmandu,1625.6875,39000000
Grande Villa,0,0,3,South,16,Kathmandu,1112.3125,21000000
Grande Villa,6,6,3,South,15,Kathmandu,2481.3125,39000000
Grande Villa,6,5,3,South,13,Kathmandu,1454.5625,25000000
Grande Villa,4,3,2,East,0,Kathmandu,1369,45000
Guheshwori,0,0,3,East,10,Kathmandu,1026.75,15500000
Guheshwori,8,4,2,West,13,Kathmandu,919.796875,21500000
Guheshwori,8,3,3,North East,16,Kathmandu,1369,28500000
Guheshwori,0,0,6,West,30,Kathmandu,75000,100
Gurujudhara,7,6,4,South East,13,Kathmandu,2738,50000000
Gurujudhara,2,1,1,West,10,Kathmandu,1112.3125,8500000
Gurujudhara,6,3,2,South East,11,Kathmandu,1454.5625,17000000
Gurujudhara,2,1,1,West,10,Kathmandu,1112.3125,8500000
Gyaneshwor,6,5,3,South,15,Kathmandu,2224.625,56000000
Gyaneshwor,0,0,,North East,20,Kathmandu,21904,1200000
Gyaneshwor,0,0,4,West,65.62,Kathmandu,3000,250000
Hadigaun,0,0,2,South,13,Kathmandu,1369,20000000
Hadigaun,0,0,4,West,13,Kathmandu,1026.75,25000000
Hadigaun,4,3,,East,15,Kathmandu,1711.25,55000000
Hadigaun,0,0,4,West,13,Kathmandu,1026.75,25000000
Hadigaun,0,5,3,South,13,Kathmandu,1540.125,125000
Hadigaun,4,3,3,South,15,Kathmandu,6845,160000
Halchowk,4,0,2,East,13,Kathmandu,1026.75,26000000
Halchowk,0,4,,West,10,Kathmandu,1026.75,31000000
Halchowk,0,0,,South,0,Kathmandu,1026.75,8400000
Hattigauda,5,4,3,East,13,Kathmandu,1882.375,45000000
Hattigauda,5,3,3,North East,13,Kathmandu,2224.625,36500000
Hattigauda,0,3,,East,16,Kathmandu,2053.5,37500000
Hattigauda,0,0,,West,16,Kathmandu,3764.75,37400000
Hattigauda,5,5,3,South,13,Kathmandu,1711.25,34500000
Hattigauda,0,0,,South,12,Kathmandu,1112.3125,25000000
Hattigauda,4,2,3,South,8,Kathmandu,855.625,15000000
Hattigauda,5,6,3,East,15,Kathmandu,6845,100000000
Hattigauda,5,4,,East,22,Kathmandu,8214,95000000
Hattigauda,6,4,,South West,13,Kathmandu,2395.75,34000000
Hattigauda,5,4,,East,13,Kathmandu,3764.75,42000000
Hattigauda,5,5,3,South West,13,Kathmandu,1711.25,33400000
Hattigauda,6,5,3,North,13,Kathmandu,1711.25,31000000
Hattigauda,6,6,3,West,14,Kathmandu,1711.25,26500000
Hattigauda,5,5,3,North West,14,Kathmandu,2139.0625,33500000
Hattigauda,5,5,3,North,13,Kathmandu,2053.5,45000000
Hattigauda,5,5,3,North,15,Kathmandu,1369,28500000
Hattigauda,5,5,3,North West,13,Kathmandu,2139.0625,33500000
Hattigauda,6,5,3,North East,22,Kathmandu,1369,24500000
Hattigauda,6,6,3,East,13,Kathmandu,3165.8125,45000000
Hattigauda,5,5,3,North West,13,Kathmandu,2139.0625,35500000
Hattigauda,5,5,,East,13,Kathmandu,5818.25,85000000
Hattigauda,6,6,3,East,15,Kathmandu,6845,90000000
Hattigauda,9,10,5,South,14,Kathmandu,2053.5,36500000
Hattigauda,5,5,3,East,30,Kathmandu,1369,24500000
Hattigauda,0,0,,South West,18,Kathmandu,2481.3125,33000000
Hattigauda,0,0,3,South,20,Kathmandu,2053.5,37500000
Hattigauda,0,0,3,South,13,Kathmandu,1026.75,18000000
Hattigauda,5,0,3,West,15,Kathmandu,2481.3125,30000000
Hattigauda,7,7,3,South,13,Kathmandu,3080.25,75000
Hattigauda,4,3,2,South East,15,Kathmandu,1711.25,37500000
Hattigauda,4,4,2,East,15,Kathmandu,0,35500000
Hattigauda,0,0,,East,15,Kathmandu,400,900000
Hattigauda,0,2,2,East,15,Kathmandu,2000,55000
Hattisar,0,0,3,West,20,Kathmandu,8299.5625,43500000
Hattisar,6,0,3,West,20,Kathmandu,1219.265625,43500000
Hattisar,3,3,3,South,20,Kathmandu,27380,50000000
Hattisar,0,0,3,West,20,Kathmandu,8299.5625,43500000
Jamal,0,0,,North,40,Kathmandu,1850,1200000
Jamal,0,0,1,North,42,Kathmandu,2378,90
Jamal,0,0,,West,30,Kathmandu,2395.75,170000000
Joranku,5,3,3,West,8,Kathmandu,1026.75,15900000
Joranku,3,3,3,South,10,Kathmandu,1197.875,15000000
Joranku,3,3,3,South,10,Kathmandu,1197.875,15000000
Jorpati,5,2,2,South,12,Kathmandu,1796.8125,28500000
Jorpati,4,3,3,North West,14,Kathmandu,1026.75,22500000
Jorpati,7,4,3,East,10,Kathmandu,1369,23000000
Jorpati,0,0,,East,13,Kathmandu,1369,16500000
Jorpati,0,0,,West,0,Kathmandu,1540.125,35000000
Jorpati,0,0,,East,8.5,Kathmandu,1369,20000000
Jorpati,5,2,3,North East,8,Kathmandu,941.1875,13000000
Jorpati,7,4,,North,14,Kathmandu,342.25,25000000
Jorpati,5,3,3,South West,12,Kathmandu,1197.875,21000000
Jorpati,0,0,3,North East,0,Kathmandu,1026.75,23500000
Jorpati,0,0,,South,15,Kathmandu,1369,20000000
Jorpati,0,0,3,East,10,Kathmandu,1112.3125,14000000
Jorpati,9,3,3,South West,10,Kathmandu,1026.75,16500000
Jorpati,0,0,1,South,13,Kathmandu,1026.75,11400000
Jorpati,1,1,,East,0,Kathmandu,3.80E+14,20000
Jorpati,6,3,2,East,10,Kathmandu,2224.625,50000
Jorpati,0,0,,North,15,Kathmandu,500,600000
Jorpati,4,3,3,East,12,Kathmandu,2700,21500000
Jorpati,0,0,,South,15,Kathmandu,600,1300000
Jorpati,9,3,3,South West,10,Kathmandu,1026.75,16500000
Kadaghari,6,3,3,North,13,Kathmandu,1197.875,27000000
Kadaghari,6,2,2,West,8,Kathmandu,1112.3125,13000000
Kadaghari,0,0,,East,20,Kathmandu,1369,23500000
Kadaghari,0,0,,South,13,Kathmandu,1369,23500000
Kadaghari,0,0,,West,20,Kathmandu,1112.3125,16000000
Kadaghari,3,1,,North,10,Kathmandu,1369,11300000
Kadaghari,6,3,3.5,South,13,Kathmandu,1048.140625,19000000
Kadaghari,6,4,2.5,West,13,Kathmandu,1112.3125,21000000
